Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
2,375;1,016;0,937;0,244;80,92;101,56;298,58
2,380;1,016;0,942;0,249;81,07;101,56;298,90
2,385;1,021;0,942;0,244;80,92;102,05;298,90
2,390;1,016;0,942;0,244;80,92;101,56;298,90
2,395;1,016;0,942;0,244;80,92;101,56;298,90
2,400;1,016;0,942;0,244;80,92;101,56;298,90
2,405;1,016;0,942;0,249;81,07;101,56;298,90
2,410;1,016;0,942;0,249;81,07;101,56;298,90
2,415;1,016;0,947;0,244;80,92;101,56;299,21
2,420;1,016;0,942;0,249;81,07;101,56;298,90
2,425;1,016;0,942;0,244;80,92;101,56;298,90
2,430;1,016;0,942;0,249;81,07;101,56;298,90
2,435;1,016;0,942;0,244;80,92;101,56;298,90
2,440;1,016;0,942;0,244;80,92;101,56;298,90
2,445;1,011;0,942;0,249;81,07;101,07;298,90
2,450;1,016;0,942;0,244;80,92;101,56;298,90
2,455;1,016;0,942;0,249;81,07;101,56;298,90
2,460;1,016;0,942;0,249;81,07;101,56;298,90
2,465;1,016;0,942;0,244;80,92;101,56;298,90
2,470;1,016;0,942;0,249;81,07;101,56;298,90
2,475;1,016;0,942;0,244;80,92;101,56;298,90
2,480;1,016;0,942;0,244;80,92;101,56;298,90
2,485;1,016;0,942;0,249;81,07;101,56;298,90
2,490;1,016;0,942;0,249;81,07;101,56;298,90
2,495;1,011;0,947;0,244;80,92;101,07;299,21
2,500;1,016;0,942;0,249;81,07;101,56;298,90
2,505;1,016;0,942;0,249;81,07;101,56;298,90
2,510;1,016;0,942;0,244;80,92;101,56;298,90
2,515;1,016;0,942;0,244;80,92;101,56;298,90
2,520;1,016;0,942;0,244;80,92;101,56;298,90
2,525;1,021;0,942;0,244;80,92;102,05;298,90
2,530;1,016;0,942;0,244;80,92;101,56;298,90
2,535;1,016;0,942;0,244;80,92;101,56;298,90
2,540;1,016;0,942;0,244;80,92;101,56;298,90
2,545;1,016;0,942;0,249;81,07;101,56;298,90
2,550;1,016;0,942;0,244;80,92;101,56;298,90
2,555;1,016;0,942;0,249;81,07;101,56;298,90
2,560;1,016;0,942;0,244;80,92;101,56;298,90
2,565;1,016;0,942;0,244;80,92;101,56;298,90
2,570;1,016;0,942;0,249;81,07;101,56;298,90
2,575;1,016;0,942;0,244;80,92;101,56;298,90
2,580;1,016;0,942;0,244;80,92;101,56;298,90
2,585;1,011;0,942;0,249;81,07;101,07;298,90
2,590;1,016;0,942;0,244;80,92;101,56;298,90
2,595;1,016;0,942;0,264;81,53;101,56;298,90
2,600;1,016;0,942;0,244;80,92;101,56;298,90
2,605;1,021;0,942;0,244;80,92;102,05;298,90
2,610;1,016;0,937;0,249;81,07;101,56;298,58
2,615;1,016;0,937;0,244;80,92;101,56;298,58
2,620;1,016;0,942;0,244;80,92;101,56;298,90
2,625;1,016;0,942;0,244;80,92;101,56;298,90
2,630;1,016;0,942;0,244;80,92;101,56;298,90
2,635;1,011;0,937;0,249;81,07;101,07;298,58
2,640;1,016;0,942;0,244;80,92;101,56;298,90
2,645;1,016;0,937;0,249;81,07;101,56;298,58
2,650;1,016;0,937;0,244;80,92;101,56;298,58
2,655;1,016;0,937;0,244;80,92;101,56;298,58
2,660;1,016;0,942;0,249;81,07;101,56;298,90
2,665;1,016;0,937;0,244;80,92;101,56;298,58
2,670;1,016;0,942;0,249;81,07;101,56;298,90
2,675;1,016;0,937;0,244;80,92;101,56;298,58
2,680;1,016;0,942;0,244;80,92;101,56;298,90
2,685;1,016;0,942;0,249;81,07;101,56;298,90
2,690;1,016;0,942;0,249;81,07;101,56;298,90
2,695;1,016;0,942;0,244;80,92;101,56;298,90
2,700;1,016;0,942;0,249;81,07;101,56;298,90
2,705;1,011;0,942;0,239;80,76;101,07;298,90
2,710;1,016;0,942;0,249;81,07;101,56;298,90
2,715;1,016;0,942;0,264;81,53;101,56;298,90
2,720;1,016;0,942;0,244;80,92;101,56;298,90
2,725;1,016;0,942;0,234;80,61;101,56;298,90
2,730;1,016;0,942;0,244;80,92;101,56;298,90
2,735;1,016;0,942;0,249;81,07;101,56;298,90
2,740;1,016;0,937;0,249;81,07;101,56;298,58
2,745;1,016;0,937;0,244;80,92;101,56;298,58
2,750;1,016;0,942;0,244;80,92;101,56;298,90
2,755;1,016;0,947;0,244;80,92;101,56;299,21
2,760;1,016;0,942;0,249;81,07;101,56;298,90
2,765;1,016;0,937;0,244;80,92;101,56;298,58
2,770;1,016;0,947;0,249;81,07;101,56;299,21
2,775;1,016;0,942;0,249;81,07;101,56;298,90
2,780;1,016;0,942;0,244;80,92;101,56;298,90
2,785;1,016;0,942;0,249;81,07;101,56;298,90
2,790;1,016;0,942;0,244;80,92;101,56;298,90
2,795;1,016;0,947;0,249;81,07;101,56;299,21
2,800;1,011;0,942;0,249;81,07;101,07;298,90
2,805;1,025;0,942;0,249;81,07;102,54;298,90
2,810;1,016;0,942;0,244;80,92;101,56;298,90
2,815;1,016;0,942;0,239;80,76;101,56;298,90
2,820;1,016;0,947;0,244;80,92;101,56;299,21
2,825;1,016;0,952;0,244;80,92;101,56;299,53
2,830;1,016;0,942;0,249;81,07;101,56;298,90
2,835;1,016;0,942;0,249;81,07;101,56;298,90
2,840;1,016;0,942;0,244;80,92;101,56;298,90
2,845;1,016;0,942;0,244;80,92;101,56;298,90
2,850;1,016;0,942;0,249;81,07;101,56;298,90
2,855;1,016;0,942;0,249;81,07;101,56;298,90
2,860;1,016;0,942;0,244;80,92;101,56;298,90
2,865;1,016;0,942;0,249;81,07;101,56;298,90
2,870;1,016;0,942;0,249;81,07;101,56;298,90
2,875;1,011;0,942;0,249;81,07;101,07;298,90
2,880;1,016;0,942;0,244;80,92;101,56;298,90
2,885;1,016;0,937;0,249;81,07;101,56;298,58
2,890;1,016;0,942;0,249;81,07;101,56;298,90
2,895;1,016;0,942;0,249;81,07;101,56;298,90
2,900;1,011;0,942;0,254;81,22;101,07;298,90
2,905;1,011;0,937;0,254;81,22;101,07;298,58
2,910;1,011;0,942;0,269;81,68;101,07;298,90
2,915;1,001;0,937;0,283;82,14;100,10;298,58
2,920;0,986;0,933;0,312;83,05;98,63;298,26
2,925;0,962;0,928;0,356;84,42;96,19;297,94
2,930;0,952;0,918;0,410;86,10;95,21;297,31
2,935;0,923;0,908;0,479;88,23;92,29;296,67
2,940;0,898;0,889;0,557;90,67;89,84;295,40
2,945;0,869;0,874;0,645;93,41;86,91;294,44
2,950;0,835;0,850;0,747;96,61;83,50;292,85
2,955;0,806;0,825;0,864;100,26;80,57;291,26
2,960;0,771;0,801;0,991;104,23;77,15;289,67
2,965;0,742;0,767;1,123;108,34;74,22;287,44
2,970;0,708;0,742;1,265;112,76;70,80;285,85
2,975;0,674;0,708;1,426;117,78;67,38;283,63
2,980;0,649;0,674;1,577;122,51;64,94;281,40
2,985;0,625;0,645;1,743;127,69;62,50;279,49
2,990;0,596;0,610;1,914;133,02;59,57;277,26
2,995;0,571;0,586;2,080;138,20;57,13;275,67
3,000;0,552;0,566;2,256;143,68;55,18;274,40
3,005;0,537;0,547;2,427;149,01;53,71;273,13
3,010;0,518;0,527;2,603;154,50;51,76;271,86
3,015;0,503;0,508;2,778;159,98;50,29;270,58
3,020;0,488;0,493;2,944;165,16;48,83;269,63
3,025;0,474;0,479;3,105;170,19;47,36;268,68
3,030;0,469;0,464;3,262;175,07;46,88;267,72
3,035;0,454;0,454;3,418;179,94;45,41;267,08
3,040;0,439;0,439;3,564;184,51;43,95;266,13
3,045;0,435;0,430;3,711;189,08;43,46;265,49
3,050;0,425;0,420;3,848;193,35;42,48;264,86
3,055;0,415;0,410;3,984;197,61;41,50;264,22
3,060;0,405;0,400;4,111;201,57;40,53;263,59
3,065;0,400;0,391;4,233;205,38;40,04;262,95
3,070;0,396;0,386;4,341;208,73;39,55;262,63
3,075;0,386;0,376;4,448;212,09;38,57;261,99
3,080;0,396;0,371;4,521;214,37;39,55;261,68
3,085;0,386;0,366;4,517;214,22;38,57;261,36
3,090;0,386;0,361;4,521;214,37;38,57;261,04
3,095;0,391;0,361;4,517;214,22;39,06;261,04
3,100;0,391;0,361;4,521;214,37;39,06;261,04
3,105;0,391;0,371;4,517;214,22;39,06;261,68
3,110;0,391;0,366;4,521;214,37;39,06;261,36
3,115;0,391;0,366;4,521;214,37;39,06;261,36
3,120;0,391;0,371;4,517;214,22;39,06;261,68
3,125;0,391;0,371;4,531;214,68;39,06;261,68
3,130;0,396;0,371;4,517;214,22;39,55;261,68
3,135;0,396;0,376;4,517;214,22;39,55;261,99
3,140;0,391;0,376;4,521;214,37;39,06;261,99
3,145;0,396;0,381;4,517;214,22;39,55;262,31
3,150;0,391;0,381;4,517;214,22;39,06;262,31
3,155;0,396;0,381;4,517;214,22;39,55;262,31
3,160;0,396;0,391;4,517;214,22;39,55;262,95
3,165;0,391;0,391;4,517;214,22;39,06;262,95
3,170;0,396;0,391;4,512;214,07;39,55;262,95
3,175;0,400;0,391;4,468;212,69;40,04;262,95
3,180;0,400;0,391;4,429;211,48;40,04;262,95
3,185;0,405;0,400;4,399;210,56;40,53;263,59
3,190;0,405;0,400;4,360;209,34;40,53;263,59
3,195;0,410;0,410;4,312;207,82;41,02;264,22
3,200;0,410;0,410;4,258;206,14;41,02;264,22
3,205;0,425;0,420;4,194;204,16;42,48;264,86
3,210;0,425;0,430;4,121;201,88;42,48;265,49
3,215;0,430;0,435;4,038;199,29;42,97;265,81
3,220;0,435;0,439;3,955;196,70;43,46;266,13
3,225;0,439;0,454;3,857;193,65;43,95;267,08
3,230;0,449;0,459;3,750;190,30;44,92;267,40
3,235;0,459;0,479;3,633;186,64;45,90;268,68
3,240;0,469;0,483;3,516;182,99;46,88;268,99
3,245;0,479;0,498;3,379;178,72;47,85;269,95
3,250;0,493;0,513;3,252;174,76;49,32;270,90
3,255;0,508;0,527;3,110;170,34;50,78;271,86
3,260;0,522;0,542;2,969;165,93;52,25;272,81
3,265;0,532;0,557;2,832;161,66;53,22;273,77
3,270;0,552;0,566;2,690;157,24;55,18;274,40
3,275;0,566;0,586;2,554;152,98;56,64;275,67
3,280;0,591;0,605;2,412;148,56;59,08;276,95
3,285;0,605;0,625;2,271;144,14;60,55;278,22
3,290;0,620;0,640;2,139;140,03;62,01;279,17
3,295;0,645;0,659;2,007;135,91;64,45;280,45
3,300;0,664;0,684;1,885;132,10;66,41;282,04
3,305;0,684;0,703;1,763;128,30;68,36;283,31
3,310;0,708;0,728;1,650;124,79;70,80;284,90
3,315;0,732;0,752;1,548;121,59;73,24;286,49
3,320;0,747;0,771;1,450;118,55;74,71;287,76
3,325;0,771;0,801;1,357;115,65;77,15;289,67
3,330;0,791;0,820;1,270;112,91;79,10;290,94
3,335;0,811;0,850;1,191;110,47;81,05;292,85
3,340;0,825;0,869;1,128;108,49;82,52;294,12
3,345;0,845;0,889;1,064;106,51;84,47;295,40
3,350;0,854;0,918;1,006;104,68;85,45;297,31
3,355;0,874;0,937;0,952;103,01;87,40;298,58
3,360;0,889;0,962;0,908;101,64;88,87;300,17
3,365;0,894;0,996;0,869;100,42;89,36;302,40
3,370;0,908;1,016;0,830;99,20;90,82;303,67
3,375;0,918;1,035;0,801;98,28;91,80;304,94
3,380;0,928;1,055;0,781;97,68;92,77;306,21
3,385;0,933;1,079;0,752;96,76;93,26;307,80
3,390;0,937;1,104;0,737;96,30;93,75;309,39
3,395;0,942;1,123;0,718;95,69;94,24;310,67
3,400;0,947;1,147;0,703;95,24;94,73;312,26
3,405;0,952;1,162;0,698;95,09;95,21;313,21
3,410;0,957;1,182;0,679;94,48;95,70;314,48
3,415;0,952;1,196;0,669;94,17;95,21;315,44
3,420;0,962;1,211;0,664;94,02;96,19;316,39
3,425;0,962;1,221;0,640;93,26;96,19;317,03
3,430;0,962;1,235;0,649;93,56;96,19;317,98
3,435;0,967;1,250;0,640;93,26;96,68;318,94
3,440;0,962;1,255;0,640;93,26;96,19;319,26
3,445;0,967;1,260;0,630;92,95;96,68;319,57
3,450;0,967;1,270;0,625;92,80;96,68;320,21
3,455;0,972;1,279;0,625;92,80;97,17;320,85
3,460;0,972;1,289;0,615;92,50;97,17;321,48
3,465;0,972;1,289;0,610;92,34;97,17;321,48
3,470;0,977;1,294;0,605;92,19;97,66;321,80
3,475;0,977;1,304;0,601;92,04;97,66;322,44
3,480;0,977;1,309;0,596;91,89;97,66;322,75
3,485;0,981;1,313;0,591;91,73;98,14;323,07
3,490;0,977;1,318;0,586;91,58;97,66;323,39
3,495;0,981;1,328;0,581;91,43;98,14;324,03
3,500;0,981;1,328;0,576;91,28;98,14;324,03
3,505;0,981;1,333;0,596;91,89;98,14;324,35
3,510;0,981;1,338;0,571;91,12;98,14;324,66
3,515;0,981;1,338;0,566;90,97;98,14;324,66
3,520;0,981;1,343;0,562;90,82;98,14;324,98
3,525;0,981;1,348;0,562;90,82;98,14;325,30
3,530;0,986;1,348;0,557;90,67;98,63;325,30
3,535;0,986;1,357;0,552;90,51;98,63;325,94
3,540;0,981;1,357;0,557;90,67;98,14;325,94
3,545;0,986;1,357;0,552;90,51;98,63;325,94
3,550;0,986;1,362;0,552;90,51;98,63;326,25
3,555;0,986;1,367;0,547;90,36;98,63;326,57
3,560;0,986;1,367;0,547;90,36;98,63;326,57
3,565;0,986;1,367;0,547;90,36;98,63;326,57
3,570;0,986;1,367;0,547;90,36;98,63;326,57
3,575;0,986;1,372;0,547;90,36;98,63;326,89
3,580;0,986;1,367;0,547;90,36;98,63;326,57
3,585;0,986;1,367;0,537;90,06;98,63;326,57
3,590;0,981;1,372;0,542;90,21;98,14;326,89
3,595;0,986;1,357;0,537;90,06;98,63;325,94
3,600;0,986;1,372;0,542;90,21;98,63;326,89
3,605;0,986;1,367;0,537;90,06;98,63;326,57
3,610;0,986;1,367;0,537;90,06;98,63;326,57
3,615;0,981;1,367;0,537;90,06;98,14;326,57
3,620;0,986;1,367;0,537;90,06;98,63;326,57
3,625;0,986;1,367;0,537;90,06;98,63;326,57
3,630;0,981;1,367;0,537;90,06;98,14;326,57
3,635;0,986;1,367;0,532;89,91;98,63;326,57
3,640;0,986;1,357;0,532;89,91;98,63;325,94
3,645;0,986;1,357;0,532;89,91;98,63;325,94
3,650;0,986;1,357;0,532;89,91;98,63;325,94
3,655;0,981;1,357;0,532;89,91;98,14;325,94
3,660;0,981;1,353;0,532;89,91;98,14;325,62
3,665;0,986;1,348;0,532;89,91;98,63;325,30
3,670;0,981;1,348;0,527;89,75;98,14;325,30
3,675;0,986;1,348;0,527;89,75;98,63;325,30
3,680;0,981;1,343;0,532;89,91;98,14;324,98
3,685;0,981;1,338;0,527;89,75;98,14;324,66
3,690;0,981;1,338;0,527;89,75;98,14;324,66
3,695;0,986;1,333;0,527;89,75;98,63;324,35
3,700;0,981;1,328;0,527;89,75;98,14;324,03
3,705;0,977;1,328;0,527;89,75;97,66;324,03
3,710;0,981;1,328;0,527;89,75;98,14;324,03
3,715;0,981;1,323;0,527;89,75;98,14;323,71
3,720;0,981;1,318;0,527;89,75;98,14;323,39
3,725;0,981;1,318;0,527;89,75;98,14;323,39
3,730;0,977;1,313;0,527;89,75;97,66;323,07
3,735;0,981;1,309;0,527;89,75;98,14;322,75
3,740;0,981;1,309;0,527;89,75;98,14;322,75
3,745;0,981;1,304;0,532;89,91;98,14;322,44
3,750;0,981;1,299;0,527;89,75;98,14;322,12
3,755;0,977;1,299;0,527;89,75;97,66;322,12
3,760;0,977;1,299;0,527;89,75;97,66;322,12
3,765;0,977;1,294;0,527;89,75;97,66;321,80
3,770;0,977;1,289;0,527;89,75;97,66;321,48
3,775;0,977;1,289;0,527;89,75;97,66;321,48
3,780;0,977;1,289;0,527;89,75;97,66;321,48
3,785;0,977;1,279;0,522;89,60;97,66;320,85
3,790;0,977;1,279;0,527;89,75;97,66;320,85
3,795;0,977;1,279;0,527;89,75;97,66;320,85
3,800;0,977;1,270;0,527;89,75;97,66;320,21
3,805;0,972;1,270;0,527;89,75;97,17;320,21
3,810;0,977;1,270;0,522;89,60;97,66;320,21
3,815;0,977;1,265;0,527;89,75;97,66;319,89
3,820;0,977;1,260;0,527;89,75;97,66;319,57
3,825;0,981;1,260;0,522;89,60;98,14;319,57
3,830;0,972;1,260;0,527;89,75;97,17;319,57
3,835;0,977;1,255;0,527;89,75;97,66;319,26
3,840;0,972;1,255;0,527;89,75;97,17;319,26
3,845;0,977;1,250;0,527;89,75;97,66;318,94
3,850;0,977;1,250;0,527;89,75;97,66;318,94
3,855;0,972;1,250;0,527;89,75;97,17;318,94
3,860;0,972;1,250;0,527;89,75;97,17;318,94
3,865;0,972;1,255;0,527;89,75;97,17;319,26
3,870;0,972;1,240;0,527;89,75;97,17;318,30
3,875;0,977;1,240;0,532;89,91;97,66;318,30
3,880;0,972;1,240;0,527;89,75;97,17;318,30
3,885;0,972;1,230;0,527;89,75;97,17;317,67
3,890;0,972;1,230;0,527;89,75;97,17;317,67
3,895;0,972;1,230;0,522;89,60;97,17;317,67
3,900;0,972;1,230;0,527;89,75;97,17;317,67
3,905;0,967;1,230;0,513;89,30;96,68;317,67
3,910;0,972;1,221;0,527;89,75;97,17;317,03
3,915;0,972;1,226;0,527;89,75;97,17;317,35
3,920;0,967;1,221;0,527;89,75;96,68;317,03
3,925;0,967;1,221;0,508;89,14;96,68;317,03
3,930;0,967;1,216;0,527;89,75;96,68;316,71
3,935;0,967;1,211;0,527;89,75;96,68;316,39
3,940;0,967;1,211;0,527;89,75;96,68;316,39
3,945;0,967;1,211;0,527;89,75;96,68;316,39
3,950;0,967;1,211;0,527;89,75;96,68;316,39
3,955;0,962;1,211;0,527;89,75;96,19;316,39
3,960;0,967;1,211;0,527;89,75;96,68;316,39
3,965;0,967;1,201;0,527;89,75;96,68;315,76
3,970;0,967;1,201;0,527;89,75;96,68;315,76
3,975;0,967;1,201;0,527;89,75;96,68;315,76
3,980;0,967;1,201;0,527;89,75;96,68;315,76
3,985;0,967;1,196;0,527;89,75;96,68;315,44
3,990;0,962;1,201;0,527;89,75;96,19;315,76
3,995;0,967;1,191;0,527;89,75;96,68;315,12
4,000;0,967;1,196;0,527;89,75;96,68;315,44
4,005;0,962;1,191;0,522;89,60;96,19;315,12
4,010;0,967;1,191;0,527;89,75;96,68;315,12
4,015;0,962;1,191;0,518;89,45;96,19;315,12
4,020;0,967;1,187;0,527;89,75;96,68;314,80
4,025;0,967;1,182;0,513;89,30;96,68;314,48
4,030;0,962;1,182;0,527;89,75;96,19;314,48
4,035;0,967;1,182;0,522;89,60;96,68;314,48
4,040;0,962;1,182;0,527;89,75;96,19;314,48
4,045;0,967;1,182;0,527;89,75;96,68;314,48
4,050;0,967;1,182;0,527;89,75;96,68;314,48
4,055;0,962;1,177;0,527;89,75;96,19;314,17
4,060;0,962;1,177;0,527;89,75;96,19;314,17
4,065;0,962;1,177;0,527;89,75;96,19;314,17
4,070;0,962;1,172;0,527;89,75;96,19;313,85
4,075;0,962;1,172;0,527;89,75;96,19;313,85
4,080;0,962;1,172;0,527;89,75;96,19;313,85
4,085;0,962;1,172;0,522;89,60;96,19;313,85
4,090;0,962;1,172;0,522;89,60;96,19;313,85
4,095;0,962;1,167;0,527;89,75;96,19;313,53
4,100;0,962;1,162;0,527;89,75;96,19;313,21
4,105;0,957;1,162;0,532;89,91;95,70;313,21
4,110;0,962;1,162;0,522;89,60;96,19;313,21
4,115;0,957;1,162;0,527;89,75;95,70;313,21
4,120;0,962;1,157;0,527;89,75;96,19;312,89
4,125;0,962;1,157;0,522;89,60;96,19;312,89
4,130;0,957;1,157;0,527;89,75;95,70;312,89
4,135;0,962;1,152;0,522;89,60;96,19;312,58
4,140;0,957;1,152;0,527;89,75;95,70;312,58
4,145;0,962;1,152;0,527;89,75;96,19;312,58
4,150;0,962;1,152;0,527;89,75;96,19;312,58
4,155;0,957;1,152;0,527;89,75;95,70;312,58
4,160;0,962;1,147;0,522;89,60;96,19;312,26
4,165;0,957;1,143;0,527;89,75;95,70;311,94
4,170;0,957;1,143;0,527;89,75;95,70;311,94
4,175;0,957;1,143;0,527;89,75;95,70;311,94
4,180;0,957;1,143;0,527;89,75;95,70;311,94
4,185;0,957;1,143;0,527;89,75;95,70;311,94
4,190;0,957;1,143;0,527;89,75;95,70;311,94
4,195;0,957;1,138;0,527;89,75;95,70;311,62
4,200;0,957;1,138;0,527;89,75;95,70;311,62
4,205;0,957;1,133;0,527;89,75;95,70;311,30
4,210;0,957;1,138;0,522;89,60;95,70;311,62
4,215;0,957;1,133;0,518;89,45;95,70;311,30
4,220;0,957;1,133;0,527;89,75;95,70;311,30
4,225;0,957;1,133;0,527;89,75;95,70;311,30
4,230;0,957;1,133;0,527;89,75;95,70;311,30
4,235;0,957;1,128;0,527;89,75;95,70;310,98
4,240;0,957;1,133;0,527;89,75;95,70;311,30
4,245;0,957;1,123;0,527;89,75;95,70;310,67
4,250;0,957;1,123;0,527;89,75;95,70;310,67
4,255;0,952;1,123;0,527;89,75;95,21;310,67
4,260;0,957;1,123;0,527;89,75;95,70;310,67
4,265;0,952;1,123;0,527;89,75;95,21;310,67
4,270;0,957;1,118;0,527;89,75;95,70;310,35
4,275;0,957;1,123;0,522;89,60;95,70;310,67
4,280;0,952;1,118;0,527;89,75;95,21;310,35
4,285;0,957;1,113;0,527;89,75;95,70;310,03
4,290;0,957;1,113;0,527;89,75;95,70;310,03
4,295;0,957;1,113;0,527;89,75;95,70;310,03
4,300;0,952;1,113;0,527;89,75;95,21;310,03
4,305;0,952;1,113;0,527;89,75;95,21;310,03
4,310;0,952;1,113;0,527;89,75;95,21;310,03
4,315;0,952;1,113;0,522;89,60;95,21;310,03
4,320;0,952;1,108;0,522;89,60;95,21;309,71
4,325;0,957;1,108;0,527;89,75;95,70;309,71
4,330;0,952;1,104;0,527;89,75;95,21;309,39
4,335;0,952;1,104;0,522;89,60;95,21;309,39
4,340;0,952;1,104;0,527;89,75;95,21;309,39
4,345;0,952;1,104;0,527;89,75;95,21;309,39
4,350;0,952;1,104;0,527;89,75;95,21;309,39
4,355;0,952;1,104;0,527;89,75;95,21;309,39
4,360;0,952;1,104;0,522;89,60;95,21;309,39
4,365;0,952;1,104;0,527;89,75;95,21;309,39
4,370;0,952;1,099;0,527;89,75;95,21;309,08
4,375;0,952;1,094;0,522;89,60;95,21;308,76
4,380;0,947;1,099;0,527;89,75;94,73;309,08
4,385;0,952;1,099;0,522;89,60;95,21;309,08
4,390;0,952;1,094;0,527;89,75;95,21;308,76
4,395;0,952;1,094;0,522;89,60;95,21;308,76
4,400;0,952;1,094;0,527;89,75;95,21;308,76
4,405;0,947;1,094;0,527;89,75;94,73;308,76
4,410;0,952;1,094;0,522;89,60;95,21;308,76
4,415;0,952;1,094;0,522;89,60;95,21;308,76
4,420;0,952;1,084;0,527;89,75;95,21;308,12
4,425;0,947;1,089;0,527;89,75;94,73;308,44
4,430;0,947;1,089;0,527;89,75;94,73;308,44
4,435;0,957;1,084;0,527;89,75;95,70;308,12
4,440;0,947;1,084;0,527;89,75;94,73;308,12
4,445;0,952;1,084;0,527;89,75;95,21;308,12
4,450;0,952;1,084;0,527;89,75;95,21;308,12
4,455;0,947;1,084;0,527;89,75;94,73;308,12
4,460;0,952;1,084;0,522;89,60;95,21;308,12
4,465;0,952;1,074;0,527;89,75;95,21;307,49
4,470;0,952;1,079;0,527;89,75;95,21;307,80
4,475;0,952;1,084;0,532;89,91;95,21;308,12
4,480;0,947;1,079;0,527;89,75;94,73;307,80
4,485;0,952;1,074;0,527;89,75;95,21;307,49
4,490;0,947;1,079;0,527;89,75;94,73;307,80
4,495;0,952;1,074;0,527;89,75;95,21;307,49
4,500;0,947;1,074;0,527;89,75;94,73;307,49
4,505;0,947;1,074;0,527;89,75;94,73;307,49
4,510;0,947;1,074;0,522;89,60;94,73;307,49
4,515;0,947;1,074;0,527;89,75;94,73;307,49
4,520;0,947;1,074;0,527;89,75;94,73;307,49
4,525;0,947;1,074;0,537;90,06;94,73;307,49
4,530;0,947;1,069;0,527;89,75;94,73;307,17
4,535;0,952;1,069;0,527;89,75;95,21;307,17
4,540;0,947;1,069;0,527;89,75;94,73;307,17
4,545;0,952;1,064;0,527;89,75;95,21;306,85
4,550;0,947;1,064;0,522;89,60;94,73;306,85
4,555;0,942;1,064;0,527;89,75;94,24;306,85
4,560;0,947;1,064;0,522;89,60;94,73;306,85
4,565;0,947;1,064;0,527;89,75;94,73;306,85
4,570;0,947;1,064;0,527;89,75;94,73;306,85
4,575;0,947;1,055;0,522;89,60;94,73;306,21
4,580;0,942;1,064;0,527;89,75;94,24;306,85
4,585;0,947;1,064;0,522;89,60;94,73;306,85
4,590;0,947;1,064;0,527;89,75;94,73;306,85
4,595;0,947;1,055;0,527;89,75;94,73;306,21
4,600;0,947;1,060;0,522;89,60;94,73;306,53
4,605;0,947;1,060;0,527;89,75;94,73;306,53
4,610;0,947;1,055;0,522;89,60;94,73;306,21
4,615;0,947;1,060;0,532;89,91;94,73;306,53
4,620;0,947;1,055;0,527;89,75;94,73;306,21
4,625;0,947;1,055;0,547;90,36;94,73;306,21
4,630;0,942;1,055;0,527;89,75;94,24;306,21
4,635;0,947;1,055;0,518;89,45;94,73;306,21
4,640;0,947;1,055;0,527;89,75;94,73;306,21
4,645;0,947;1,055;0,527;89,75;94,73;306,21
4,650;0,947;1,055;0,522;89,60;94,73;306,21
4,655;0,942;1,055;0,527;89,75;94,24;306,21
4,660;0,942;1,055;0,527;89,75;94,24;306,21
4,665;0,942;1,055;0,527;89,75;94,24;306,21
4,670;0,947;1,050;0,527;89,75;94,73;305,89
4,675;0,942;1,050;0,522;89,60;94,24;305,89
4,680;0,942;1,050;0,527;89,75;94,24;305,89
4,685;0,947;1,050;0,527;89,75;94,73;305,89
4,690;0,942;1,045;0,527;89,75;94,24;305,58
4,695;0,947;1,045;0,527;89,75;94,73;305,58
4,700;0,947;1,045;0,522;89,60;94,73;305,58
4,705;0,942;1,045;0,547;90,36;94,24;305,58
4,710;0,947;1,045;0,522;89,60;94,73;305,58
4,715;0,947;1,045;0,522;89,60;94,73;305,58
4,720;0,942;1,045;0,527;89,75;94,24;305,58
4,725;0,947;1,040;0,522;89,60;94,73;305,26
4,730;0,947;1,045;0,522;89,60;94,73;305,58
4,735;0,947;1,040;0,522;89,60;94,73;305,26
4,740;0,947;1,045;0,518;89,45;94,73;305,58
4,745;0,942;1,040;0,518;89,45;94,24;305,26
4,750;0,947;1,040;0,513;89,30;94,73;305,26
4,755;0,947;1,040;0,513;89,30;94,73;305,26
4,760;0,952;1,045;0,508;89,14;95,21;305,58
4,765;0,952;1,045;0,503;88,99;95,21;305,58
4,770;0,952;1,045;0,498;88,84;95,21;305,58
4,775;0,957;1,040;0,493;88,69;95,70;305,26
4,780;0,957;1,045;0,493;88,69;95,70;305,58
4,785;0,957;1,045;0,469;87,93;95,70;305,58
4,790;0,962;1,045;0,483;88,38;96,19;305,58
4,795;0,957;1,045;0,479;88,23;95,70;305,58
4,800;0,962;1,045;0,474;88,08;96,19;305,58
4,805;0,962;1,055;0,474;88,08;96,19;306,21
4,810;0,962;1,050;0,474;88,08;96,19;305,89
4,815;0,962;1,050;0,469;87,93;96,19;305,89
4,820;0,962;1,055;0,469;87,93;96,19;306,21
4,825;0,967;1,055;0,464;87,77;96,68;306,21
4,830;0,967;1,055;0,459;87,62;96,68;306,21
4,835;0,967;1,055;0,454;87,47;96,68;306,21
4,840;0,967;1,055;0,454;87,47;96,68;306,21
4,845;0,967;1,055;0,454;87,47;96,68;306,21
