Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
2,375;0,996;0,942;0,264;81,53;99,61;298,90
2,380;1,001;0,942;0,264;81,53;100,10;298,90
2,385;1,006;0,942;0,264;81,53;100,59;298,90
2,390;0,996;0,942;0,264;81,53;99,61;298,90
2,395;1,001;0,942;0,264;81,53;100,10;298,90
2,400;0,991;0,942;0,264;81,53;99,12;298,90
2,405;1,001;0,942;0,264;81,53;100,10;298,90
2,410;1,001;0,942;0,264;81,53;100,10;298,90
2,415;0,996;0,942;0,264;81,53;99,61;298,90
2,420;1,001;0,942;0,264;81,53;100,10;298,90
2,425;1,001;0,942;0,264;81,53;100,10;298,90
2,430;1,001;0,942;0,264;81,53;100,10;298,90
2,435;1,001;0,942;0,264;81,53;100,10;298,90
2,440;0,996;0,942;0,264;81,53;99,61;298,90
2,445;1,006;0,942;0,264;81,53;100,59;298,90
2,450;1,001;0,952;0,264;81,53;100,10;299,53
2,455;1,001;0,942;0,264;81,53;100,10;298,90
2,460;1,001;0,937;0,264;81,53;100,10;298,58
2,465;1,006;0,937;0,264;81,53;100,59;298,58
2,470;1,001;0,942;0,264;81,53;100,10;298,90
2,475;1,001;0,937;0,264;81,53;100,10;298,58
2,480;0,996;0,942;0,264;81,53;99,61;298,90
2,485;1,001;0,942;0,264;81,53;100,10;298,90
2,490;1,001;0,942;0,259;81,37;100,10;298,90
2,495;1,001;0,942;0,264;81,53;100,10;298,90
2,500;1,001;0,942;0,264;81,53;100,10;298,90
2,505;0,996;0,942;0,239;80,76;99,61;298,90
2,510;1,001;0,942;0,244;80,92;100,10;298,90
2,515;1,001;0,942;0,273;81,83;100,10;298,90
2,520;1,001;0,942;0,264;81,53;100,10;298,90
2,525;1,001;0,942;0,264;81,53;100,10;298,90
2,530;0,996;0,942;0,278;81,98;99,61;298,90
2,535;1,001;0,942;0,264;81,53;100,10;298,90
2,540;1,001;0,942;0,273;81,83;100,10;298,90
2,545;1,001;0,942;0,264;81,53;100,10;298,90
2,550;1,001;0,942;0,264;81,53;100,10;298,90
2,555;0,996;0,942;0,264;81,53;99,61;298,90
2,560;1,001;0,942;0,264;81,53;100,10;298,90
2,565;1,001;0,942;0,264;81,53;100,10;298,90
2,570;0,996;0,942;0,264;81,53;99,61;298,90
2,575;1,001;0,942;0,264;81,53;100,10;298,90
2,580;0,996;0,942;0,264;81,53;99,61;298,90
2,585;1,001;0,942;0,264;81,53;100,10;298,90
2,590;1,001;0,942;0,264;81,53;100,10;298,90
2,595;0,996;0,947;0,264;81,53;99,61;299,21
2,600;1,001;0,942;0,264;81,53;100,10;298,90
2,605;1,001;0,942;0,264;81,53;100,10;298,90
2,610;0,996;0,947;0,264;81,53;99,61;299,21
2,615;1,001;0,942;0,273;81,83;100,10;298,90
2,620;0,996;0,942;0,264;81,53;99,61;298,90
2,625;0,996;0,942;0,264;81,53;99,61;298,90
2,630;1,001;0,942;0,264;81,53;100,10;298,90
2,635;0,996;0,937;0,264;81,53;99,61;298,58
2,640;1,001;0,942;0,264;81,53;100,10;298,90
2,645;1,001;0,942;0,264;81,53;100,10;298,90
2,650;1,001;0,942;0,264;81,53;100,10;298,90
2,655;1,001;0,942;0,264;81,53;100,10;298,90
2,660;0,996;0,942;0,264;81,53;99,61;298,90
2,665;1,001;0,942;0,264;81,53;100,10;298,90
2,670;0,996;0,942;0,264;81,53;99,61;298,90
2,675;1,001;0,942;0,264;81,53;100,10;298,90
2,680;1,001;0,942;0,264;81,53;100,10;298,90
2,685;0,996;0,942;0,264;81,53;99,61;298,90
2,690;1,001;0,942;0,264;81,53;100,10;298,90
2,695;1,001;0,942;0,264;81,53;100,10;298,90
2,700;1,001;0,942;0,264;81,53;100,10;298,90
2,705;1,001;0,942;0,264;81,53;100,10;298,90
2,710;0,996;0,942;0,264;81,53;99,61;298,90
2,715;1,001;0,942;0,264;81,53;100,10;298,90
2,720;1,001;0,942;0,264;81,53;100,10;298,90
2,725;0,996;0,942;0,264;81,53;99,61;298,90
2,730;1,001;0,942;0,264;81,53;100,10;298,90
2,735;0,996;0,942;0,264;81,53;99,61;298,90
2,740;1,001;0,942;0,264;81,53;100,10;298,90
2,745;1,001;0,942;0,264;81,53;100,10;298,90
2,750;0,996;0,942;0,264;81,53;99,61;298,90
2,755;1,001;0,942;0,273;81,83;100,10;298,90
2,760;1,001;0,942;0,264;81,53;100,10;298,90
2,765;1,001;0,942;0,264;81,53;100,10;298,90
2,770;1,001;0,942;0,264;81,53;100,10;298,90
2,775;0,996;0,942;0,264;81,53;99,61;298,90
2,780;1,001;0,942;0,264;81,53;100,10;298,90
2,785;1,001;0,942;0,264;81,53;100,10;298,90
2,790;1,001;0,942;0,264;81,53;100,10;298,90
2,795;1,001;0,942;0,264;81,53;100,10;298,90
2,800;0,996;0,942;0,264;81,53;99,61;298,90
2,805;1,001;0,942;0,264;81,53;100,10;298,90
2,810;1,001;0,942;0,264;81,53;100,10;298,90
2,815;1,001;0,942;0,264;81,53;100,10;298,90
2,820;1,001;0,942;0,264;81,53;100,10;298,90
2,825;0,996;0,942;0,264;81,53;99,61;298,90
2,830;1,001;0,942;0,264;81,53;100,10;298,90
2,835;1,006;0,942;0,264;81,53;100,59;298,90
2,840;1,001;0,942;0,264;81,53;100,10;298,90
2,845;1,001;0,942;0,264;81,53;100,10;298,90
2,850;1,001;0,942;0,264;81,53;100,10;298,90
2,855;1,001;0,942;0,264;81,53;100,10;298,90
2,860;1,001;0,942;0,264;81,53;100,10;298,90
2,865;0,996;0,942;0,264;81,53;99,61;298,90
2,870;1,001;0,942;0,264;81,53;100,10;298,90
2,875;0,996;0,942;0,264;81,53;99,61;298,90
2,880;1,001;0,942;0,264;81,53;100,10;298,90
2,885;1,001;0,942;0,264;81,53;100,10;298,90
2,890;0,996;0,942;0,264;81,53;99,61;298,90
2,895;1,001;0,942;0,259;81,37;100,10;298,90
2,900;1,001;0,942;0,264;81,53;100,10;298,90
2,905;0,996;0,942;0,264;81,53;99,61;298,90
2,910;1,001;0,942;0,264;81,53;100,10;298,90
2,915;0,996;0,942;0,264;81,53;99,61;298,90
2,920;1,001;0,942;0,264;81,53;100,10;298,90
2,925;1,001;0,942;0,264;81,53;100,10;298,90
2,930;0,996;0,942;0,264;81,53;99,61;298,90
2,935;1,001;0,942;0,264;81,53;100,10;298,90
2,940;0,996;0,942;0,269;81,68;99,61;298,90
2,945;1,001;0,942;0,264;81,53;100,10;298,90
2,950;1,001;0,942;0,264;81,53;100,10;298,90
2,955;0,996;0,942;0,264;81,53;99,61;298,90
2,960;1,001;0,942;0,264;81,53;100,10;298,90
2,965;1,001;0,942;0,264;81,53;100,10;298,90
2,970;1,001;0,942;0,264;81,53;100,10;298,90
2,975;1,001;0,942;0,264;81,53;100,10;298,90
2,980;0,996;0,942;0,264;81,53;99,61;298,90
2,985;0,996;0,942;0,264;81,53;99,61;298,90
2,990;1,001;0,942;0,264;81,53;100,10;298,90
2,995;1,001;0,942;0,264;81,53;100,10;298,90
3,000;1,001;0,942;0,264;81,53;100,10;298,90
3,005;0,996;0,942;0,264;81,53;99,61;298,90
3,010;1,001;0,942;0,264;81,53;100,10;298,90
3,015;0,996;0,942;0,269;81,68;99,61;298,90
3,020;1,001;0,942;0,264;81,53;100,10;298,90
3,025;1,001;0,942;0,264;81,53;100,10;298,90
3,030;1,001;0,942;0,264;81,53;100,10;298,90
3,035;0,996;0,942;0,264;81,53;99,61;298,90
3,040;0,996;0,942;0,264;81,53;99,61;298,90
3,045;1,001;0,942;0,264;81,53;100,10;298,90
3,050;1,001;0,942;0,264;81,53;100,10;298,90
3,055;1,001;0,942;0,264;81,53;100,10;298,90
3,060;1,001;0,942;0,264;81,53;100,10;298,90
3,065;1,001;0,947;0,264;81,53;100,10;299,21
3,070;1,001;0,937;0,264;81,53;100,10;298,58
3,075;1,001;0,947;0,264;81,53;100,10;299,21
3,080;0,996;0,942;0,264;81,53;99,61;298,90
3,085;1,001;0,933;0,264;81,53;100,10;298,26
3,090;0,996;0,942;0,264;81,53;99,61;298,90
3,095;1,001;0,952;0,264;81,53;100,10;299,53
3,100;1,001;0,942;0,264;81,53;100,10;298,90
3,105;0,996;0,942;0,269;81,68;99,61;298,90
3,110;1,001;0,942;0,283;82,14;100,10;298,90
3,115;1,001;0,942;0,273;81,83;100,10;298,90
3,120;1,001;0,942;0,264;81,53;100,10;298,90
3,125;1,001;0,942;0,264;81,53;100,10;298,90
3,130;0,996;0,942;0,264;81,53;99,61;298,90
3,135;1,001;0,942;0,264;81,53;100,10;298,90
3,140;1,001;0,942;0,264;81,53;100,10;298,90
3,145;1,006;0,942;0,264;81,53;100,59;298,90
3,150;1,001;0,942;0,264;81,53;100,10;298,90
3,155;0,996;0,942;0,264;81,53;99,61;298,90
3,160;1,001;0,942;0,264;81,53;100,10;298,90
3,165;1,001;0,942;0,269;81,68;100,10;298,90
3,170;1,001;0,942;0,264;81,53;100,10;298,90
3,175;1,001;0,942;0,264;81,53;100,10;298,90
3,180;0,996;0,942;0,264;81,53;99,61;298,90
3,185;1,001;0,942;0,264;81,53;100,10;298,90
3,190;1,001;0,942;0,264;81,53;100,10;298,90
3,195;1,001;0,942;0,264;81,53;100,10;298,90
3,200;1,001;0,942;0,264;81,53;100,10;298,90
3,205;0,996;0,942;0,264;81,53;99,61;298,90
3,210;1,001;0,942;0,264;81,53;100,10;298,90
3,215;0,991;0,942;0,264;81,53;99,12;298,90
3,220;1,001;0,942;0,264;81,53;100,10;298,90
3,225;1,006;0,942;0,264;81,53;100,59;298,90
3,230;0,996;0,942;0,264;81,53;99,61;298,90
3,235;1,001;0,942;0,264;81,53;100,10;298,90
3,240;1,001;0,942;0,264;81,53;100,10;298,90
3,245;1,001;0,942;0,264;81,53;100,10;298,90
3,250;1,001;0,942;0,264;81,53;100,10;298,90
3,255;0,996;0,942;0,264;81,53;99,61;298,90
3,260;1,001;0,942;0,264;81,53;100,10;298,90
3,265;1,001;0,942;0,264;81,53;100,10;298,90
3,270;1,001;0,942;0,264;81,53;100,10;298,90
3,275;1,001;0,942;0,264;81,53;100,10;298,90
3,280;0,996;0,942;0,264;81,53;99,61;298,90
3,285;1,001;0,942;0,264;81,53;100,10;298,90
3,290;1,001;0,942;0,264;81,53;100,10;298,90
3,295;1,001;0,942;0,264;81,53;100,10;298,90
3,300;1,001;0,942;0,264;81,53;100,10;298,90
3,305;0,996;0,942;0,264;81,53;99,61;298,90
3,310;1,001;0,937;0,264;81,53;100,10;298,58
3,315;1,001;0,942;0,264;81,53;100,10;298,90
3,320;1,001;0,942;0,278;81,98;100,10;298,90
3,325;1,001;0,942;0,264;81,53;100,10;298,90
3,330;0,996;0,942;0,264;81,53;99,61;298,90
3,335;1,001;0,942;0,264;81,53;100,10;298,90
3,340;0,996;0,942;0,264;81,53;99,61;298,90
3,345;0,996;0,942;0,264;81,53;99,61;298,90
3,350;1,001;0,942;0,264;81,53;100,10;298,90
3,355;0,996;0,942;0,264;81,53;99,61;298,90
3,360;1,001;0,942;0,264;81,53;100,10;298,90
3,365;1,001;0,942;0,264;81,53;100,10;298,90
3,370;0,996;0,942;0,264;81,53;99,61;298,90
3,375;1,001;0,942;0,264;81,53;100,10;298,90
3,380;0,996;0,942;0,264;81,53;99,61;298,90
3,385;1,001;0,942;0,254;81,22;100,10;298,90
3,390;1,001;0,942;0,264;81,53;100,10;298,90
3,395;0,996;0,942;0,264;81,53;99,61;298,90
3,400;1,001;0,942;0,264;81,53;100,10;298,90
3,405;0,996;0,942;0,264;81,53;99,61;298,90
3,410;0,996;0,942;0,264;81,53;99,61;298,90
3,415;1,001;0,942;0,254;81,22;100,10;298,90
3,420;0,996;0,942;0,264;81,53;99,61;298,90
3,425;1,001;0,942;0,264;81,53;100,10;298,90
3,430;1,001;0,942;0,264;81,53;100,10;298,90
3,435;1,001;0,937;0,264;81,53;100,10;298,58
3,440;1,001;0,942;0,264;81,53;100,10;298,90
3,445;0,996;0,942;0,264;81,53;99,61;298,90
3,450;1,001;0,942;0,264;81,53;100,10;298,90
3,455;0,996;0,937;0,264;81,53;99,61;298,58
3,460;1,001;0,942;0,264;81,53;100,10;298,90
3,465;1,001;0,942;0,264;81,53;100,10;298,90
3,470;0,996;0,942;0,264;81,53;99,61;298,90
3,475;1,001;0,942;0,264;81,53;100,10;298,90
3,480;0,996;0,942;0,269;81,68;99,61;298,90
3,485;1,001;0,942;0,264;81,53;100,10;298,90
3,490;1,001;0,942;0,264;81,53;100,10;298,90
3,495;1,001;0,942;0,264;81,53;100,10;298,90
3,500;1,001;0,942;0,264;81,53;100,10;298,90
3,505;1,001;0,942;0,264;81,53;100,10;298,90
3,510;1,001;0,942;0,264;81,53;100,10;298,90
3,515;1,001;0,933;0,264;81,53;100,10;298,26
3,520;0,996;0,942;0,264;81,53;99,61;298,90
3,525;1,001;0,942;0,264;81,53;100,10;298,90
3,530;1,001;0,942;0,264;81,53;100,10;298,90
3,535;1,001;0,942;0,264;81,53;100,10;298,90
3,540;1,001;0,942;0,264;81,53;100,10;298,90
3,545;0,996;0,947;0,264;81,53;99,61;299,21
3,550;1,001;0,942;0,264;81,53;100,10;298,90
3,555;1,001;0,942;0,264;81,53;100,10;298,90
3,560;1,001;0,942;0,264;81,53;100,10;298,90
3,565;1,001;0,942;0,264;81,53;100,10;298,90
3,570;1,001;0,942;0,264;81,53;100,10;298,90
3,575;0,996;0,942;0,264;81,53;99,61;298,90
3,580;1,001;0,942;0,264;81,53;100,10;298,90
3,585;1,001;0,942;0,264;81,53;100,10;298,90
3,590;1,001;0,942;0,264;81,53;100,10;298,90
3,595;0,996;0,942;0,264;81,53;99,61;298,90
3,600;1,001;0,942;0,264;81,53;100,10;298,90
3,605;0,996;0,942;0,264;81,53;99,61;298,90
3,610;1,001;0,942;0,264;81,53;100,10;298,90
3,615;1,001;0,942;0,259;81,37;100,10;298,90
3,620;0,996;0,942;0,264;81,53;99,61;298,90
3,625;1,001;0,942;0,264;81,53;100,10;298,90
3,630;0,996;0,942;0,264;81,53;99,61;298,90
3,635;1,001;0,942;0,264;81,53;100,10;298,90
3,640;1,001;0,942;0,264;81,53;100,10;298,90
3,645;0,996;0,942;0,264;81,53;99,61;298,90
3,650;1,001;0,942;0,264;81,53;100,10;298,90
3,655;1,001;0,942;0,264;81,53;100,10;298,90
3,660;1,001;0,937;0,264;81,53;100,10;298,58
3,665;1,001;0,937;0,264;81,53;100,10;298,58
3,670;0,996;0,947;0,264;81,53;99,61;299,21
3,675;1,001;0,937;0,264;81,53;100,10;298,58
3,680;1,001;0,942;0,264;81,53;100,10;298,90
3,685;0,986;0,947;0,264;81,53;98,63;299,21
3,690;1,001;0,942;0,259;81,37;100,10;298,90
3,695;0,996;0,942;0,264;81,53;99,61;298,90
3,700;1,001;0,942;0,264;81,53;100,10;298,90
3,705;1,001;0,952;0,264;81,53;100,10;299,53
3,710;0,996;0,942;0,254;81,22;99,61;298,90
3,715;1,001;0,942;0,259;81,37;100,10;298,90
3,720;1,001;0,942;0,273;81,83;100,10;298,90
3,725;1,001;0,947;0,259;81,37;100,10;299,21
3,730;1,001;0,942;0,269;81,68;100,10;298,90
3,735;0,996;0,942;0,259;81,37;99,61;298,90
3,740;0,991;0,942;0,283;82,14;99,12;298,90
3,745;0,986;0,937;0,312;83,05;98,63;298,58
3,750;0,977;0,937;0,337;83,81;97,66;298,58
3,755;0,962;0,937;0,376;85,03;96,19;298,58
3,760;0,937;0,933;0,435;86,86;93,75;298,26
3,765;0,923;0,923;0,508;89,14;92,29;297,62
3,770;0,889;0,918;0,596;91,89;88,87;297,31
3,775;0,859;0,903;0,703;95,24;85,94;296,35
3,780;0,830;0,898;0,820;98,89;83,01;296,03
3,785;0,791;0,879;0,957;103,16;79,10;294,76
3,790;0,762;0,859;1,108;107,88;76,17;293,49
3,795;0,728;0,845;1,274;113,06;72,75;292,53
3,800;0,693;0,825;1,450;118,55;69,34;291,26
3,805;0,659;0,801;1,641;124,49;65,92;289,67
3,810;0,625;0,781;1,836;130,58;62,50;288,40
3,815;0,596;0,757;2,031;136,68;59,57;286,81
3,820;0,576;0,737;2,241;143,23;57,62;285,54
3,825;0,547;0,713;2,451;149,78;54,69;283,94
3,830;0,527;0,688;2,666;156,48;52,73;282,35
3,835;0,498;0,669;2,881;163,18;49,80;281,08
3,840;0,483;0,645;3,101;170,04;48,34;279,49
3,845;0,464;0,625;3,320;176,89;46,39;278,22
3,850;0,449;0,601;3,535;183,60;44,92;276,63
3,855;0,430;0,581;3,740;190,00;42,97;275,36
3,860;0,415;0,562;3,984;197,61;41,50;274,08
3,865;0,405;0,542;4,199;204,32;40,53;272,81
3,870;0,391;0,522;4,414;211,02;39,06;271,54
3,875;0,396;0,508;4,526;214,52;39,55;270,58
3,880;0,391;0,488;4,517;214,22;39,06;269,31
3,885;0,381;0,479;4,521;214,37;38,09;268,68
3,890;0,391;0,464;4,521;214,37;39,06;267,72
3,895;0,381;0,454;4,521;214,37;38,09;267,08
3,900;0,381;0,444;4,521;214,37;38,09;266,45
3,905;0,391;0,439;4,526;214,52;39,06;266,13
3,910;0,391;0,435;4,521;214,37;39,06;265,81
3,915;0,391;0,430;4,521;214,37;39,06;265,49
3,920;0,381;0,430;4,521;214,37;38,09;265,49
3,925;0,391;0,425;4,521;214,37;39,06;265,18
3,930;0,391;0,430;4,521;214,37;39,06;265,49
3,935;0,391;0,430;4,517;214,22;39,06;265,49
3,940;0,391;0,430;4,517;214,22;39,06;265,49
3,945;0,386;0,425;4,517;214,22;38,57;265,18
3,950;0,391;0,425;4,512;214,07;39,06;265,18
3,955;0,391;0,425;4,517;214,22;39,06;265,18
3,960;0,391;0,425;4,512;214,07;39,06;265,18
3,965;0,381;0,430;4,517;214,22;38,09;265,49
3,970;0,391;0,430;4,517;214,22;39,06;265,49
3,975;0,391;0,430;4,512;214,07;39,06;265,49
3,980;0,391;0,430;4,517;214,22;39,06;265,49
3,985;0,391;0,430;4,512;214,07;39,06;265,49
3,990;0,400;0,430;4,463;212,54;40,04;265,49
3,995;0,396;0,430;4,365;209,50;39,55;265,49
4,000;0,405;0,435;4,287;207,06;40,53;265,81
4,005;0,410;0,439;4,219;204,93;41,02;266,13
4,010;0,415;0,444;4,146;202,64;41,50;266,45
4,015;0,420;0,449;4,048;199,59;41,99;266,77
4,020;0,420;0,459;3,955;196,70;41,99;267,40
4,025;0,435;0,469;3,857;193,65;43,46;268,04
4,030;0,444;0,474;3,750;190,30;44,43;268,36
4,035;0,449;0,483;3,652;187,25;44,92;268,99
4,040;0,459;0,488;3,535;183,60;45,90;269,31
4,045;0,469;0,498;3,428;180,25;46,88;269,95
4,050;0,479;0,508;3,320;176,89;47,85;270,58
4,055;0,488;0,518;3,208;173,39;48,83;271,22
4,060;0,493;0,527;3,105;170,19;49,32;271,86
4,065;0,508;0,537;2,998;166,84;50,78;272,49
4,070;0,513;0,547;2,896;163,64;51,27;273,13
4,075;0,527;0,566;2,793;160,44;52,73;274,40
4,080;0,537;0,571;2,695;157,39;53,71;274,72
4,085;0,547;0,581;2,598;154,35;54,69;275,36
4,090;0,562;0,591;2,500;151,30;56,15;275,99
4,095;0,571;0,605;2,402;148,25;57,13;276,95
4,100;0,581;0,615;2,310;145,36;58,11;277,58
4,105;0,596;0,625;2,222;142,62;59,57;278,22
4,110;0,601;0,635;2,134;139,87;60,06;278,85
4,115;0,615;0,645;2,046;137,13;61,52;279,49
4,120;0,625;0,659;1,963;134,54;62,50;280,45
4,125;0,640;0,669;1,885;132,10;63,96;281,08
4,130;0,649;0,679;1,807;129,67;64,94;281,72
4,135;0,664;0,688;1,733;127,38;66,41;282,35
4,140;0,674;0,703;1,660;125,10;67,38;283,31
4,145;0,688;0,708;1,592;122,96;68,85;283,63
4,150;0,703;0,718;1,528;120,98;70,31;284,26
4,155;0,713;0,732;1,460;118,85;71,29;285,22
4,160;0,723;0,742;1,401;117,02;72,27;285,85
4,165;0,737;0,752;1,338;115,04;73,73;286,49
4,170;0,747;0,762;1,289;113,52;74,71;287,13
4,175;0,762;0,767;1,230;111,69;76,17;287,44
4,180;0,771;0,781;1,182;110,17;77,15;288,40
4,185;0,781;0,791;1,138;108,80;78,12;289,03
4,190;0,791;0,801;1,094;107,43;79,10;289,67
4,195;0,801;0,806;1,055;106,21;80,08;289,99
4,200;0,811;0,811;1,016;104,99;81,05;290,31
4,205;0,820;0,820;0,977;103,77;82,03;290,94
4,210;0,825;0,830;0,957;103,16;82,52;291,58
4,215;0,835;0,835;0,928;102,25;83,50;291,90
4,220;0,840;0,845;0,903;101,48;83,98;292,53
4,225;0,840;0,850;0,884;100,87;83,98;292,85
4,230;0,850;0,854;0,864;100,26;84,96;293,17
4,235;0,854;0,859;0,840;99,50;85,45;293,49
4,240;0,869;0,864;0,835;99,35;86,91;293,81
4,245;0,864;0,869;0,820;98,89;86,43;294,12
4,250;0,859;0,874;0,806;98,44;85,94;294,44
4,255;0,869;0,879;0,791;97,98;86,91;294,76
4,260;0,869;0,884;0,781;97,68;86,91;295,08
4,265;0,879;0,898;0,762;97,07;87,89;296,03
4,270;0,879;0,894;0,747;96,61;87,89;295,72
4,275;0,884;0,903;0,732;96,15;88,38;296,35
4,280;0,889;0,913;0,713;95,54;88,87;296,99
4,285;0,894;0,913;0,703;95,24;89,36;296,99
4,290;0,898;0,918;0,684;94,63;89,84;297,31
4,295;0,903;0,928;0,674;94,32;90,33;297,94
4,300;0,908;0,937;0,664;94,02;90,82;298,58
4,305;0,913;0,942;0,649;93,56;91,31;298,90
4,310;0,908;0,952;0,645;93,41;90,82;299,53
4,315;0,918;0,957;0,625;92,80;91,80;299,85
4,320;0,918;0,962;0,601;92,04;91,80;300,17
4,325;0,918;0,977;0,605;92,19;91,80;301,12
4,330;0,928;0,977;0,586;91,58;92,77;301,12
4,335;0,928;0,986;0,591;91,73;92,77;301,76
4,340;0,928;0,991;0,581;91,43;92,77;302,08
4,345;0,937;0,996;0,562;90,82;93,75;302,40
4,350;0,937;1,006;0,562;90,82;93,75;303,03
4,355;0,937;1,011;0,552;90,51;93,75;303,35
4,360;0,942;1,016;0,547;90,36;94,24;303,67
4,365;0,942;1,025;0,532;89,91;94,24;304,30
4,370;0,947;1,025;0,527;89,75;94,73;304,30
4,375;0,947;1,035;0,518;89,45;94,73;304,94
4,380;0,957;1,040;0,508;89,14;95,70;305,26
4,385;0,957;1,045;0,498;88,84;95,70;305,58
4,390;0,962;1,050;0,488;88,53;96,19;305,89
4,395;0,962;1,055;0,483;88,38;96,19;306,21
4,400;0,962;1,060;0,479;88,23;96,19;306,53
4,405;0,967;1,064;0,469;87,93;96,68;306,85
4,410;0,967;1,069;0,469;87,93;96,68;307,17
4,415;0,972;1,069;0,459;87,62;97,17;307,17
4,420;0,972;1,074;0,449;87,32;97,17;307,49
4,425;0,977;1,079;0,439;87,01;97,66;307,80
4,430;0,977;1,084;0,435;86,86;97,66;308,12
4,435;0,977;1,094;0,430;86,71;97,66;308,76
4,440;0,981;1,094;0,430;86,71;98,14;308,76
4,445;0,986;1,094;0,420;86,40;98,63;308,76
4,450;0,986;1,099;0,410;86,10;98,63;309,08
4,455;0,991;1,099;0,400;85,79;99,12;309,08
4,460;0,991;1,104;0,396;85,64;99,12;309,39
4,465;0,996;1,104;0,391;85,49;99,61;309,39
4,470;0,996;1,108;0,381;85,18;99,61;309,71
4,475;0,996;1,113;0,376;85,03;99,61;310,03
4,480;1,001;1,113;0,361;84,57;100,10;310,03
4,485;1,006;1,118;0,356;84,42;100,59;310,35
4,490;1,006;1,118;0,352;84,27;100,59;310,35
4,495;1,016;1,118;0,342;83,96;101,56;310,35
4,500;1,016;1,118;0,332;83,66;101,56;310,35
4,505;1,016;1,123;0,322;83,35;101,56;310,67
4,510;1,016;1,123;0,317;83,20;101,56;310,67
4,515;1,021;1,128;0,312;83,05;102,05;310,98
4,520;1,025;1,133;0,308;82,90;102,54;311,30
4,525;1,025;1,133;0,303;82,75;102,54;311,30
4,530;1,030;1,133;0,293;82,44;103,03;311,30
4,535;1,025;1,133;0,293;82,44;102,54;311,30
4,540;1,035;1,133;0,283;82,14;103,52;311,30
4,545;1,035;1,138;0,283;82,14;103,52;311,62
4,550;1,030;1,138;0,278;81,98;103,03;311,62
4,555;1,035;1,138;0,273;81,83;103,52;311,62
4,560;1,035;1,138;0,273;81,83;103,52;311,62
4,565;1,035;1,138;0,273;81,83;103,52;311,62
4,570;1,035;1,138;0,273;81,83;103,52;311,62
4,575;1,035;1,138;0,273;81,83;103,52;311,62
4,580;1,040;1,138;0,269;81,68;104,00;311,62
4,585;1,035;1,138;0,264;81,53;103,52;311,62
4,590;1,035;1,138;0,264;81,53;103,52;311,62
4,595;1,040;1,143;0,264;81,53;104,00;311,94
4,600;1,035;1,143;0,264;81,53;103,52;311,94
4,605;1,040;1,143;0,264;81,53;104,00;311,94
4,610;1,040;1,143;0,264;81,53;104,00;311,94
4,615;1,040;1,143;0,259;81,37;104,00;311,94
4,620;1,040;1,138;0,259;81,37;104,00;311,62
4,625;1,040;1,138;0,254;81,22;104,00;311,62
4,630;1,040;1,138;0,254;81,22;104,00;311,62
4,635;1,040;1,138;0,254;81,22;104,00;311,62
4,640;1,040;1,143;0,254;81,22;104,00;311,94
4,645;1,045;1,138;0,254;81,22;104,49;311,62
4,650;1,040;1,143;0,254;81,22;104,00;311,94
4,655;1,040;1,143;0,254;81,22;104,00;311,94
4,660;1,040;1,143;0,254;81,22;104,00;311,94
4,665;1,040;1,143;0,254;81,22;104,00;311,94
4,670;1,040;1,143;0,254;81,22;104,00;311,94
4,675;1,040;1,143;0,254;81,22;104,00;311,94
4,680;1,040;1,143;0,254;81,22;104,00;311,94
4,685;1,040;1,143;0,249;81,07;104,00;311,94
4,690;1,035;1,143;0,254;81,22;103,52;311,94
4,695;1,040;1,138;0,273;81,83;104,00;311,62
4,700;1,040;1,143;0,249;81,07;104,00;311,94
4,705;1,040;1,143;0,249;81,07;104,00;311,94
4,710;1,040;1,143;0,249;81,07;104,00;311,94
4,715;1,040;1,143;0,254;81,22;104,00;311,94
4,720;1,040;1,143;0,254;81,22;104,00;311,94
4,725;1,040;1,143;0,249;81,07;104,00;311,94
4,730;1,035;1,138;0,254;81,22;103,52;311,62
4,735;1,040;1,143;0,249;81,07;104,00;311,94
4,740;1,040;1,138;0,254;81,22;104,00;311,62
4,745;1,040;1,143;0,254;81,22;104,00;311,94
4,750;1,040;1,143;0,254;81,22;104,00;311,94
4,755;1,035;1,138;0,254;81,22;103,52;311,62
4,760;1,040;1,138;0,254;81,22;104,00;311,62
4,765;1,040;1,138;0,254;81,22;104,00;311,62
4,770;1,040;1,138;0,254;81,22;104,00;311,62
4,775;1,040;1,138;0,254;81,22;104,00;311,62
4,780;1,035;1,138;0,254;81,22;103,52;311,62
4,785;1,040;1,138;0,254;81,22;104,00;311,62
4,790;1,035;1,133;0,254;81,22;103,52;311,30
4,795;1,035;1,138;0,254;81,22;103,52;311,62
4,800;1,035;1,138;0,254;81,22;103,52;311,62
4,805;1,035;1,138;0,254;81,22;103,52;311,62
4,810;1,040;1,138;0,249;81,07;104,00;311,62
4,815;1,030;1,138;0,249;81,07;103,03;311,62
4,820;1,035;1,138;0,254;81,22;103,52;311,62
4,825;1,035;1,138;0,249;81,07;103,52;311,62
4,830;1,035;1,138;0,254;81,22;103,52;311,62
4,835;1,040;1,138;0,254;81,22;104,00;311,62
4,840;1,035;1,138;0,254;81,22;103,52;311,62
4,845;1,035;1,138;0,249;81,07;103,52;311,62
