Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
2,375;1,235;1,035;2,979;166,23;123,54;304,94
2,380;1,235;1,035;2,979;166,23;123,54;304,94
2,385;1,235;1,035;2,983;166,38;123,54;304,94
2,390;1,230;1,035;2,983;166,38;123,05;304,94
2,395;1,240;1,035;2,979;166,23;124,02;304,94
2,400;1,230;1,035;2,979;166,23;123,05;304,94
2,405;1,240;1,030;2,979;166,23;124,02;304,62
2,410;1,235;1,030;2,979;166,23;123,54;304,62
2,415;1,235;1,030;2,979;166,23;123,54;304,62
2,420;1,235;1,030;2,974;166,08;123,54;304,62
2,425;1,230;1,030;2,979;166,23;123,05;304,62
2,430;1,235;1,025;2,979;166,23;123,54;304,30
2,435;1,235;1,025;2,979;166,23;123,54;304,30
2,440;1,235;1,016;2,979;166,23;123,54;303,67
2,445;1,235;1,025;2,983;166,38;123,54;304,30
2,450;1,230;1,025;2,979;166,23;123,05;304,30
2,455;1,235;1,025;2,979;166,23;123,54;304,30
2,460;1,235;1,025;2,979;166,23;123,54;304,30
2,465;1,235;1,025;2,983;166,38;123,54;304,30
2,470;1,235;1,025;2,983;166,38;123,54;304,30
2,475;1,235;1,021;2,983;166,38;123,54;303,99
2,480;1,235;1,016;2,974;166,08;123,54;303,67
2,485;1,235;1,021;2,983;166,38;123,54;303,99
2,490;1,235;1,016;2,979;166,23;123,54;303,67
2,495;1,235;1,021;2,979;166,23;123,54;303,99
2,500;1,230;1,016;2,959;165,62;123,05;303,67
2,505;1,235;1,016;2,979;166,23;123,54;303,67
2,510;1,235;1,016;2,954;165,47;123,54;303,67
2,515;1,230;1,016;2,979;166,23;123,05;303,67
2,520;1,235;1,016;2,979;166,23;123,54;303,67
2,525;1,235;1,016;2,979;166,23;123,54;303,67
2,530;1,235;1,016;2,979;166,23;123,54;303,67
2,535;1,230;1,016;2,979;166,23;123,05;303,67
2,540;1,235;1,011;2,979;166,23;123,54;303,35
2,545;1,235;1,016;2,983;166,38;123,54;303,67
2,550;1,235;0,996;2,979;166,23;123,54;302,40
2,555;1,235;1,016;2,979;166,23;123,54;303,67
2,560;1,230;1,016;2,979;166,23;123,05;303,67
2,565;1,235;1,006;2,979;166,23;123,54;303,03
2,570;1,235;1,006;2,983;166,38;123,54;303,03
2,575;1,235;1,016;2,979;166,23;123,54;303,67
2,580;1,235;1,006;2,979;166,23;123,54;303,03
2,585;1,235;1,006;2,983;166,38;123,54;303,03
2,590;1,235;1,006;2,979;166,23;123,54;303,03
2,595;1,235;1,006;2,988;166,53;123,54;303,03
2,600;1,235;1,006;2,983;166,38;123,54;303,03
2,605;1,235;1,006;2,979;166,23;123,54;303,03
2,610;1,235;1,006;2,959;165,62;123,54;303,03
2,615;1,235;1,001;2,979;166,23;123,54;302,71
2,620;1,230;1,001;2,979;166,23;123,05;302,71
2,625;1,235;1,001;2,979;166,23;123,54;302,71
2,630;1,235;1,001;2,988;166,53;123,54;302,71
2,635;1,235;1,001;2,979;166,23;123,54;302,71
2,640;1,235;1,001;2,988;166,53;123,54;302,71
2,645;1,230;0,996;2,983;166,38;123,05;302,40
2,650;1,235;0,996;2,954;165,47;123,54;302,40
2,655;1,235;0,996;2,979;166,23;123,54;302,40
2,660;1,230;0,996;2,979;166,23;123,05;302,40
2,665;1,235;0,996;2,979;166,23;123,54;302,40
2,670;1,230;0,996;2,988;166,53;123,05;302,40
2,675;1,235;0,996;2,979;166,23;123,54;302,40
2,680;1,235;0,996;2,983;166,38;123,54;302,40
2,685;1,230;0,996;2,979;166,23;123,05;302,40
2,690;1,235;0,996;2,979;166,23;123,54;302,40
2,695;1,230;0,996;2,983;166,38;123,05;302,40
2,700;1,235;0,996;2,979;166,23;123,54;302,40
2,705;1,235;0,996;2,983;166,38;123,54;302,40
2,710;1,235;0,996;2,979;166,23;123,54;302,40
2,715;1,235;0,996;2,979;166,23;123,54;302,40
2,720;1,230;0,991;2,979;166,23;123,05;302,08
2,725;1,235;0,991;2,979;166,23;123,54;302,08
2,730;1,230;0,991;2,979;166,23;123,05;302,08
2,735;1,235;0,991;2,979;166,23;123,54;302,08
2,740;1,235;0,991;2,979;166,23;123,54;302,08
2,745;1,230;0,991;2,983;166,38;123,05;302,08
2,750;1,235;0,986;2,979;166,23;123,54;301,76
2,755;1,230;0,991;2,983;166,38;123,05;302,08
2,760;1,230;0,991;2,979;166,23;123,05;302,08
2,765;1,235;0,986;2,979;166,23;123,54;301,76
2,770;1,230;0,986;2,979;166,23;123,05;301,76
2,775;1,235;0,986;2,979;166,23;123,54;301,76
2,780;1,230;0,991;2,988;166,53;123,05;302,08
2,785;1,235;0,986;2,979;166,23;123,54;301,76
2,790;1,235;0,986;2,983;166,38;123,54;301,76
2,795;1,230;0,986;2,983;166,38;123,05;301,76
2,800;1,235;0,986;2,979;166,23;123,54;301,76
2,805;1,230;0,986;2,983;166,38;123,05;301,76
2,810;1,230;0,986;2,979;166,23;123,05;301,76
2,815;1,230;0,986;2,979;166,23;123,05;301,76
2,820;1,235;0,986;2,979;166,23;123,54;301,76
2,825;1,235;0,986;2,979;166,23;123,54;301,76
2,830;1,230;0,986;2,983;166,38;123,05;301,76
2,835;1,230;0,986;2,979;166,23;123,05;301,76
2,840;1,235;0,986;2,983;166,38;123,54;301,76
2,845;1,235;0,986;2,979;166,23;123,54;301,76
2,850;1,235;0,986;2,979;166,23;123,54;301,76
2,855;1,230;0,986;2,983;166,38;123,05;301,76
2,860;1,230;0,981;2,979;166,23;123,05;301,44
2,865;1,230;0,981;2,979;166,23;123,05;301,44
2,870;1,235;0,986;2,983;166,38;123,54;301,76
2,875;1,230;0,986;2,979;166,23;123,05;301,76
2,880;1,230;0,986;2,979;166,23;123,05;301,76
2,885;1,235;0,981;2,979;166,23;123,54;301,44
2,890;1,240;0,981;2,983;166,38;124,02;301,44
2,895;1,235;0,981;2,979;166,23;123,54;301,44
2,900;1,230;0,986;2,979;166,23;123,05;301,76
2,905;1,230;0,981;2,979;166,23;123,05;301,44
2,910;1,235;0,967;2,979;166,23;123,54;300,49
2,915;1,230;0,981;2,979;166,23;123,05;301,44
2,920;1,230;0,981;2,979;166,23;123,05;301,44
2,925;1,230;0,981;2,979;166,23;123,05;301,44
2,930;1,235;0,981;2,979;166,23;123,54;301,44
2,935;1,230;0,981;2,983;166,38;123,05;301,44
2,940;1,230;0,977;2,979;166,23;123,05;301,12
2,945;1,235;0,981;2,979;166,23;123,54;301,44
2,950;1,230;0,981;2,979;166,23;123,05;301,44
2,955;1,230;0,981;2,979;166,23;123,05;301,44
2,960;1,230;0,981;2,983;166,38;123,05;301,44
2,965;1,230;0,981;2,979;166,23;123,05;301,44
2,970;1,230;0,977;2,979;166,23;123,05;301,12
2,975;1,230;0,977;2,979;166,23;123,05;301,12
2,980;1,230;0,977;2,979;166,23;123,05;301,12
2,985;1,230;0,981;2,979;166,23;123,05;301,44
2,990;1,230;0,977;2,983;166,38;123,05;301,12
2,995;1,235;0,977;2,979;166,23;123,54;301,12
3,000;1,221;0,981;2,983;166,38;122,07;301,44
3,005;1,235;0,977;2,983;166,38;123,54;301,12
3,010;1,235;0,977;2,979;166,23;123,54;301,12
3,015;1,230;0,977;2,979;166,23;123,05;301,12
3,020;1,230;0,977;3,008;167,14;123,05;301,12
3,025;1,230;0,977;2,979;166,23;123,05;301,12
3,030;1,235;0,977;2,979;166,23;123,54;301,12
3,035;1,230;0,977;2,979;166,23;123,05;301,12
3,040;1,230;0,981;2,983;166,38;123,05;301,44
3,045;1,230;0,977;2,979;166,23;123,05;301,12
3,050;1,230;0,977;2,979;166,23;123,05;301,12
3,055;1,230;0,977;2,979;166,23;123,05;301,12
3,060;1,230;0,981;2,974;166,08;123,05;301,44
3,065;1,230;0,977;2,979;166,23;123,05;301,12
3,070;1,230;0,977;2,979;166,23;123,05;301,12
3,075;1,230;0,977;2,979;166,23;123,05;301,12
3,080;1,230;0,977;2,979;166,23;123,05;301,12
3,085;1,226;0,977;2,983;166,38;122,56;301,12
3,090;1,230;0,977;2,974;166,08;123,05;301,12
3,095;1,230;0,977;2,979;166,23;123,05;301,12
3,100;1,230;0,977;2,979;166,23;123,05;301,12
3,105;1,230;0,977;2,979;166,23;123,05;301,12
3,110;1,226;0,977;2,983;166,38;122,56;301,12
3,115;1,230;0,977;2,979;166,23;123,05;301,12
3,120;1,240;0,977;2,988;166,53;124,02;301,12
3,125;1,230;0,977;2,979;166,23;123,05;301,12
3,130;1,230;0,977;2,979;166,23;123,05;301,12
3,135;1,230;0,977;2,979;166,23;123,05;301,12
3,140;1,235;0,977;2,979;166,23;123,54;301,12
3,145;1,230;0,977;2,983;166,38;123,05;301,12
3,150;1,230;0,977;2,974;166,08;123,05;301,12
3,155;1,230;0,977;2,979;166,23;123,05;301,12
3,160;1,230;0,967;2,979;166,23;123,05;300,49
3,165;1,230;0,977;2,979;166,23;123,05;301,12
3,170;1,230;0,977;2,979;166,23;123,05;301,12
3,175;1,230;0,977;2,979;166,23;123,05;301,12
3,180;1,230;0,977;2,983;166,38;123,05;301,12
3,185;1,230;0,981;2,979;166,23;123,05;301,44
3,190;1,230;0,977;2,983;166,38;123,05;301,12
3,195;1,226;0,977;2,983;166,38;122,56;301,12
3,200;1,230;0,977;2,979;166,23;123,05;301,12
3,205;1,230;0,977;2,983;166,38;123,05;301,12
3,210;1,230;0,977;2,998;166,84;123,05;301,12
3,215;1,230;0,977;2,983;166,38;123,05;301,12
3,220;1,230;0,977;2,983;166,38;123,05;301,12
3,225;1,230;0,977;2,993;166,69;123,05;301,12
3,230;1,230;0,977;2,983;166,38;123,05;301,12
3,235;1,230;0,977;2,979;166,23;123,05;301,12
3,240;1,230;0,977;2,983;166,38;123,05;301,12
3,245;1,230;0,977;2,983;166,38;123,05;301,12
3,250;1,230;0,977;2,979;166,23;123,05;301,12
3,255;1,226;0,977;2,979;166,23;122,56;301,12
3,260;1,230;0,977;2,979;166,23;123,05;301,12
3,265;1,230;0,977;2,983;166,38;123,05;301,12
3,270;1,226;0,977;2,959;165,62;122,56;301,12
3,275;1,230;0,977;2,979;166,23;123,05;301,12
3,280;1,226;0,977;2,979;166,23;122,56;301,12
3,285;1,230;0,977;2,979;166,23;123,05;301,12
3,290;1,230;0,977;2,979;166,23;123,05;301,12
3,295;1,230;0,977;2,979;166,23;123,05;301,12
3,300;1,230;0,977;2,979;166,23;123,05;301,12
3,305;1,226;0,977;2,983;166,38;122,56;301,12
3,310;1,230;0,977;2,979;166,23;123,05;301,12
3,315;1,230;0,977;2,983;166,38;123,05;301,12
3,320;1,230;0,977;2,979;166,23;123,05;301,12
3,325;1,230;0,977;2,983;166,38;123,05;301,12
3,330;1,226;0,977;3,008;167,14;122,56;301,12
3,335;1,230;0,977;2,979;166,23;123,05;301,12
3,340;1,226;0,977;2,979;166,23;122,56;301,12
3,345;1,230;0,977;2,979;166,23;123,05;301,12
3,350;1,230;0,977;2,983;166,38;123,05;301,12
3,355;1,230;0,977;2,983;166,38;123,05;301,12
3,360;1,230;0,977;2,979;166,23;123,05;301,12
3,365;1,226;0,977;2,979;166,23;122,56;301,12
3,370;1,230;0,981;2,979;166,23;123,05;301,44
3,375;1,226;0,977;2,979;166,23;122,56;301,12
3,380;1,226;0,977;2,979;166,23;122,56;301,12
3,385;1,230;0,977;2,979;166,23;123,05;301,12
3,390;1,230;0,977;2,979;166,23;123,05;301,12
3,395;1,230;0,977;2,979;166,23;123,05;301,12
3,400;1,226;0,977;2,979;166,23;122,56;301,12
3,405;1,230;0,972;2,979;166,23;123,05;300,80
3,410;1,226;0,977;2,979;166,23;122,56;301,12
3,415;1,230;0,977;2,979;166,23;123,05;301,12
3,420;1,230;0,977;2,979;166,23;123,05;301,12
3,425;1,226;0,977;2,979;166,23;122,56;301,12
3,430;1,230;0,977;2,979;166,23;123,05;301,12
3,435;1,230;0,977;2,979;166,23;123,05;301,12
3,440;1,226;0,977;2,983;166,38;122,56;301,12
3,445;1,230;0,977;2,979;166,23;123,05;301,12
3,450;1,226;0,977;2,983;166,38;122,56;301,12
3,455;1,226;0,977;2,979;166,23;122,56;301,12
3,460;1,226;0,977;2,979;166,23;122,56;301,12
3,465;1,230;0,977;2,979;166,23;123,05;301,12
3,470;1,230;0,977;2,983;166,38;123,05;301,12
3,475;1,230;0,977;2,979;166,23;123,05;301,12
3,480;1,230;0,977;2,979;166,23;123,05;301,12
3,485;1,226;0,977;2,979;166,23;122,56;301,12
3,490;1,230;0,977;2,983;166,38;123,05;301,12
3,495;1,226;0,977;2,983;166,38;122,56;301,12
3,500;1,230;0,972;2,979;166,23;123,05;300,80
3,505;1,230;0,977;2,979;166,23;123,05;301,12
3,510;1,221;0,977;2,983;166,38;122,07;301,12
3,515;1,230;0,972;2,979;166,23;123,05;300,80
3,520;1,226;0,977;2,979;166,23;122,56;301,12
3,525;1,230;0,977;2,983;166,38;123,05;301,12
3,530;1,230;0,977;2,979;166,23;123,05;301,12
3,535;1,226;0,977;2,979;166,23;122,56;301,12
3,540;1,230;0,972;2,979;166,23;123,05;300,80
3,545;1,226;0,977;2,979;166,23;122,56;301,12
3,550;1,230;0,977;2,988;166,53;123,05;301,12
3,555;1,226;0,977;2,979;166,23;122,56;301,12
3,560;1,226;0,967;2,979;166,23;122,56;300,49
3,565;1,230;0,977;2,979;166,23;123,05;301,12
3,570;1,226;0,972;2,979;166,23;122,56;300,80
3,575;1,226;0,972;2,979;166,23;122,56;300,80
3,580;1,230;0,977;2,979;166,23;123,05;301,12
3,585;1,226;0,972;2,979;166,23;122,56;300,80
3,590;1,230;0,972;2,979;166,23;123,05;300,80
3,595;1,226;0,977;2,979;166,23;122,56;301,12
3,600;1,226;0,972;2,979;166,23;122,56;300,80
3,605;1,226;0,977;2,983;166,38;122,56;301,12
3,610;1,221;0,977;2,979;166,23;122,07;301,12
3,615;1,230;0,977;2,979;166,23;123,05;301,12
3,620;1,221;0,977;2,979;166,23;122,07;301,12
3,625;1,230;0,972;2,979;166,23;123,05;300,80
3,630;1,230;0,977;2,979;166,23;123,05;301,12
3,635;1,230;0,972;2,983;166,38;123,05;300,80
3,640;1,230;0,977;2,979;166,23;123,05;301,12
3,645;1,226;0,972;2,979;166,23;122,56;300,80
3,650;1,230;0,967;2,979;166,23;123,05;300,49
3,655;1,226;0,972;2,979;166,23;122,56;300,80
3,660;1,226;0,977;2,979;166,23;122,56;301,12
3,665;1,230;0,972;2,979;166,23;123,05;300,80
3,670;1,226;0,972;2,983;166,38;122,56;300,80
3,675;1,226;0,972;2,979;166,23;122,56;300,80
3,680;1,226;0,977;2,974;166,08;122,56;301,12
3,685;1,226;0,972;2,979;166,23;122,56;300,80
3,690;1,226;0,972;2,974;166,08;122,56;300,80
3,695;1,221;0,972;2,979;166,23;122,07;300,80
3,700;1,230;0,967;2,983;166,38;123,05;300,49
3,705;1,226;0,977;2,979;166,23;122,56;301,12
3,710;1,230;0,972;3,013;167,30;123,05;300,80
3,715;1,230;0,967;2,983;166,38;123,05;300,49
3,720;1,221;0,972;2,983;166,38;122,07;300,80
3,725;1,226;0,972;2,979;166,23;122,56;300,80
3,730;1,226;0,972;2,979;166,23;122,56;300,80
3,735;1,226;0,972;2,979;166,23;122,56;300,80
3,740;1,226;0,972;2,979;166,23;122,56;300,80
3,745;1,226;0,967;2,983;166,38;122,56;300,49
3,750;1,230;0,967;2,979;166,23;123,05;300,49
3,755;1,226;0,967;2,979;166,23;122,56;300,49
3,760;1,230;0,957;2,979;166,23;123,05;299,85
3,765;1,226;0,967;2,979;166,23;122,56;300,49
3,770;1,226;0,967;2,983;166,38;122,56;300,49
3,775;1,230;0,977;2,983;166,38;123,05;301,12
3,780;1,226;0,967;2,983;166,38;122,56;300,49
3,785;1,226;0,967;2,979;166,23;122,56;300,49
3,790;1,226;0,967;2,979;166,23;122,56;300,49
3,795;1,226;0,967;2,979;166,23;122,56;300,49
3,800;1,226;0,967;2,983;166,38;122,56;300,49
3,805;1,221;0,977;2,979;166,23;122,07;301,12
3,810;1,226;0,967;3,008;167,14;122,56;300,49
3,815;1,226;0,967;2,979;166,23;122,56;300,49
3,820;1,226;0,967;2,969;165,93;122,56;300,49
3,825;1,226;0,967;2,979;166,23;122,56;300,49
3,830;1,226;0,967;2,979;166,23;122,56;300,49
3,835;1,230;0,967;2,979;166,23;123,05;300,49
3,840;1,226;0,967;2,979;166,23;122,56;300,49
3,845;1,226;0,967;2,983;166,38;122,56;300,49
3,850;1,226;0,972;2,979;166,23;122,56;300,80
3,855;1,226;0,967;2,983;166,38;122,56;300,49
3,860;1,230;0,967;2,979;166,23;123,05;300,49
3,865;1,226;0,967;2,979;166,23;122,56;300,49
3,870;1,226;0,967;2,979;166,23;122,56;300,49
3,875;1,226;0,967;2,979;166,23;122,56;300,49
3,880;1,226;0,967;2,979;166,23;122,56;300,49
3,885;1,226;0,967;2,979;166,23;122,56;300,49
3,890;1,226;0,967;2,979;166,23;122,56;300,49
3,895;1,226;0,967;2,979;166,23;122,56;300,49
3,900;1,226;0,967;2,983;166,38;122,56;300,49
3,905;1,230;0,967;2,983;166,38;123,05;300,49
3,910;1,230;0,967;2,983;166,38;123,05;300,49
3,915;1,226;0,967;2,979;166,23;122,56;300,49
3,920;1,226;0,967;2,979;166,23;122,56;300,49
3,925;1,226;0,967;2,979;166,23;122,56;300,49
3,930;1,226;0,967;2,983;166,38;122,56;300,49
3,935;1,226;0,967;2,983;166,38;122,56;300,49
3,940;1,226;0,967;2,979;166,23;122,56;300,49
3,945;1,226;0,967;2,979;166,23;122,56;300,49
3,950;1,226;0,967;2,983;166,38;122,56;300,49
3,955;1,226;0,967;2,979;166,23;122,56;300,49
3,960;1,226;0,967;2,979;166,23;122,56;300,49
3,965;1,226;0,967;2,979;166,23;122,56;300,49
3,970;1,226;0,967;2,983;166,38;122,56;300,49
3,975;1,226;0,967;2,983;166,38;122,56;300,49
3,980;1,226;0,967;2,979;166,23;122,56;300,49
3,985;1,226;0,967;2,983;166,38;122,56;300,49
3,990;1,226;0,967;2,979;166,23;122,56;300,49
3,995;1,226;0,967;2,983;166,38;122,56;300,49
4,000;1,230;0,967;2,979;166,23;123,05;300,49
4,005;1,226;0,967;2,979;166,23;122,56;300,49
4,010;1,226;0,967;2,979;166,23;122,56;300,49
4,015;1,226;0,967;2,979;166,23;122,56;300,49
4,020;1,226;0,967;2,998;166,84;122,56;300,49
4,025;1,230;0,967;2,983;166,38;123,05;300,49
4,030;1,230;0,967;2,979;166,23;123,05;300,49
4,035;1,221;0,967;2,983;166,38;122,07;300,49
4,040;1,230;0,967;2,979;166,23;123,05;300,49
4,045;1,226;0,967;2,979;166,23;122,56;300,49
4,050;1,226;0,967;2,979;166,23;122,56;300,49
4,055;1,226;0,967;2,979;166,23;122,56;300,49
4,060;1,226;0,967;2,979;166,23;122,56;300,49
4,065;1,226;0,967;2,979;166,23;122,56;300,49
4,070;1,226;0,967;2,983;166,38;122,56;300,49
4,075;1,226;0,967;2,979;166,23;122,56;300,49
4,080;1,226;0,967;2,983;166,38;122,56;300,49
4,085;1,226;0,967;2,983;166,38;122,56;300,49
4,090;1,226;0,967;2,979;166,23;122,56;300,49
4,095;1,221;0,967;2,979;166,23;122,07;300,49
4,100;1,226;0,967;2,979;166,23;122,56;300,49
4,105;1,226;0,967;2,979;166,23;122,56;300,49
4,110;1,226;0,967;2,979;166,23;122,56;300,49
4,115;1,226;0,967;2,979;166,23;122,56;300,49
4,120;1,221;0,967;2,979;166,23;122,07;300,49
4,125;1,226;0,967;2,979;166,23;122,56;300,49
4,130;1,230;0,967;2,979;166,23;123,05;300,49
4,135;1,226;0,967;2,983;166,38;122,56;300,49
4,140;1,226;0,967;2,979;166,23;122,56;300,49
4,145;1,226;0,967;2,979;166,23;122,56;300,49
4,150;1,226;0,967;2,974;166,08;122,56;300,49
4,155;1,226;0,967;2,979;166,23;122,56;300,49
4,160;1,226;0,967;2,979;166,23;122,56;300,49
4,165;1,226;0,967;2,979;166,23;122,56;300,49
4,170;1,226;0,967;2,979;166,23;122,56;300,49
4,175;1,226;0,967;2,979;166,23;122,56;300,49
4,180;1,221;0,967;2,979;166,23;122,07;300,49
4,185;1,226;0,967;2,979;166,23;122,56;300,49
4,190;1,221;0,967;2,983;166,38;122,07;300,49
4,195;1,226;0,967;2,979;166,23;122,56;300,49
4,200;1,226;0,967;2,983;166,38;122,56;300,49
4,205;1,226;0,967;2,979;166,23;122,56;300,49
4,210;1,230;0,967;2,979;166,23;123,05;300,49
4,215;1,226;0,967;2,983;166,38;122,56;300,49
4,220;1,235;0,967;2,979;166,23;123,54;300,49
4,225;1,226;0,967;2,983;166,38;122,56;300,49
4,230;1,226;0,967;2,983;166,38;122,56;300,49
4,235;1,226;0,967;2,979;166,23;122,56;300,49
4,240;1,226;0,967;2,983;166,38;122,56;300,49
4,245;1,226;0,967;2,979;166,23;122,56;300,49
4,250;1,226;0,967;2,983;166,38;122,56;300,49
4,255;1,226;0,967;2,979;166,23;122,56;300,49
4,260;1,226;0,972;2,979;166,23;122,56;300,80
4,265;1,226;0,967;2,983;166,38;122,56;300,49
4,270;1,226;0,952;2,979;166,23;122,56;299,53
4,275;1,226;0,967;2,983;166,38;122,56;300,49
4,280;1,226;0,967;2,979;166,23;122,56;300,49
4,285;1,226;0,967;2,979;166,23;122,56;300,49
4,290;1,221;0,967;2,988;166,53;122,07;300,49
4,295;1,226;0,967;2,983;166,38;122,56;300,49
4,300;1,226;0,967;2,935;164,86;122,56;300,49
4,305;1,226;0,967;2,983;166,38;122,56;300,49
4,310;1,226;0,967;2,969;165,93;122,56;300,49
4,315;1,221;0,962;2,979;166,23;122,07;300,17
4,320;1,226;0,967;2,979;166,23;122,56;300,49
4,325;1,226;0,967;2,979;166,23;122,56;300,49
4,330;1,226;0,967;2,979;166,23;122,56;300,49
4,335;1,226;0,967;2,979;166,23;122,56;300,49
4,340;1,230;0,967;2,983;166,38;123,05;300,49
4,345;1,226;0,967;2,979;166,23;122,56;300,49
4,350;1,226;0,967;2,979;166,23;122,56;300,49
4,355;1,226;0,962;2,979;166,23;122,56;300,17
4,360;1,226;0,967;2,979;166,23;122,56;300,49
4,365;1,226;0,967;2,979;166,23;122,56;300,49
4,370;1,226;0,967;2,979;166,23;122,56;300,49
4,375;1,221;0,967;2,979;166,23;122,07;300,49
4,380;1,226;0,952;2,979;166,23;122,56;299,53
4,385;1,226;0,962;2,979;166,23;122,56;300,17
4,390;1,226;0,967;2,983;166,38;122,56;300,49
4,395;1,221;0,967;2,979;166,23;122,07;300,49
4,400;1,221;0,967;2,983;166,38;122,07;300,49
4,405;1,226;0,967;2,979;166,23;122,56;300,49
4,410;1,221;0,967;2,983;166,38;122,07;300,49
4,415;1,226;0,962;2,979;166,23;122,56;300,17
4,420;1,226;0,967;2,998;166,84;122,56;300,49
4,425;1,226;0,967;2,979;166,23;122,56;300,49
4,430;1,226;0,967;2,979;166,23;122,56;300,49
4,435;1,221;0,967;2,979;166,23;122,07;300,49
4,440;1,226;0,962;2,979;166,23;122,56;300,17
4,445;1,226;0,967;2,979;166,23;122,56;300,49
4,450;1,226;0,967;2,983;166,38;122,56;300,49
4,455;1,226;0,967;2,979;166,23;122,56;300,49
4,460;1,221;0,967;2,979;166,23;122,07;300,49
4,465;1,226;0,967;2,979;166,23;122,56;300,49
4,470;1,226;0,967;2,979;166,23;122,56;300,49
4,475;1,226;0,967;2,979;166,23;122,56;300,49
4,480;1,226;0,967;2,983;166,38;122,56;300,49
4,485;1,226;0,967;2,979;166,23;122,56;300,49
4,490;1,226;0,967;2,979;166,23;122,56;300,49
4,495;1,221;0,967;2,979;166,23;122,07;300,49
4,500;1,226;0,962;2,979;166,23;122,56;300,17
4,505;1,221;0,967;2,979;166,23;122,07;300,49
4,510;1,226;0,967;2,993;166,69;122,56;300,49
4,515;1,226;0,967;2,979;166,23;122,56;300,49
4,520;1,221;0,967;2,979;166,23;122,07;300,49
4,525;1,226;0,962;2,979;166,23;122,56;300,17
4,530;1,221;0,967;2,979;166,23;122,07;300,49
4,535;1,226;0,962;2,979;166,23;122,56;300,17
4,540;1,226;0,967;2,983;166,38;122,56;300,49
4,545;1,221;0,967;2,983;166,38;122,07;300,49
4,550;1,226;0,962;2,979;166,23;122,56;300,17
4,555;1,221;0,962;2,983;166,38;122,07;300,17
4,560;1,226;0,967;2,979;166,23;122,56;300,49
4,565;1,226;0,967;2,983;166,38;122,56;300,49
4,570;1,226;0,967;2,979;166,23;122,56;300,49
4,575;1,226;0,967;2,979;166,23;122,56;300,49
4,580;1,221;0,967;2,979;166,23;122,07;300,49
4,585;1,226;0,962;2,979;166,23;122,56;300,17
4,590;1,226;0,962;2,983;166,38;122,56;300,17
4,595;1,226;0,962;2,979;166,23;122,56;300,17
4,600;1,226;0,967;2,979;166,23;122,56;300,49
4,605;1,221;0,962;2,979;166,23;122,07;300,17
4,610;1,226;0,967;2,988;166,53;122,56;300,49
4,615;1,221;0,962;2,983;166,38;122,07;300,17
4,620;1,221;0,962;2,979;166,23;122,07;300,17
4,625;1,226;0,962;2,979;166,23;122,56;300,17
4,630;1,221;0,962;2,979;166,23;122,07;300,17
4,635;1,226;0,962;2,979;166,23;122,56;300,17
4,640;1,221;0,962;2,979;166,23;122,07;300,17
4,645;1,226;0,962;2,979;166,23;122,56;300,17
4,650;1,226;0,972;2,983;166,38;122,56;300,80
4,655;1,226;0,967;2,979;166,23;122,56;300,49
4,660;1,226;0,962;2,979;166,23;122,56;300,17
4,665;1,221;0,967;2,983;166,38;122,07;300,49
4,670;1,226;0,962;2,979;166,23;122,56;300,17
4,675;1,226;0,962;2,979;166,23;122,56;300,17
4,680;1,226;0,962;2,979;166,23;122,56;300,17
4,685;1,221;0,967;2,979;166,23;122,07;300,49
4,690;1,221;0,967;2,983;166,38;122,07;300,49
4,695;1,226;0,962;2,979;166,23;122,56;300,17
4,700;1,226;0,967;2,979;166,23;122,56;300,49
4,705;1,226;0,962;2,983;166,38;122,56;300,17
4,710;1,221;0,962;2,979;166,23;122,07;300,17
4,715;1,221;0,967;2,983;166,38;122,07;300,49
4,720;1,226;0,962;2,979;166,23;122,56;300,17
4,725;1,226;0,967;2,983;166,38;122,56;300,49
4,730;1,226;0,962;2,979;166,23;122,56;300,17
4,735;1,226;0,962;2,979;166,23;122,56;300,17
4,740;1,221;0,962;2,983;166,38;122,07;300,17
4,745;1,226;0,962;2,979;166,23;122,56;300,17
4,750;1,221;0,962;2,979;166,23;122,07;300,17
4,755;1,226;0,962;2,979;166,23;122,56;300,17
4,760;1,226;0,962;2,979;166,23;122,56;300,17
4,765;1,221;0,962;2,979;166,23;122,07;300,17
4,770;1,226;0,957;2,979;166,23;122,56;299,85
4,775;1,221;0,962;2,979;166,23;122,07;300,17
4,780;1,226;0,962;2,979;166,23;122,56;300,17
4,785;1,226;0,962;2,979;166,23;122,56;300,17
4,790;1,226;0,962;3,013;167,30;122,56;300,17
4,795;1,226;0,962;2,979;166,23;122,56;300,17
4,800;1,221;0,962;2,983;166,38;122,07;300,17
4,805;1,226;0,962;2,979;166,23;122,56;300,17
4,810;1,221;0,962;2,979;166,23;122,07;300,17
4,815;1,226;0,962;2,979;166,23;122,56;300,17
4,820;1,221;0,962;2,983;166,38;122,07;300,17
4,825;1,221;0,962;2,979;166,23;122,07;300,17
4,830;1,230;0,962;2,979;166,23;123,05;300,17
4,835;1,221;0,962;2,979;166,23;122,07;300,17
4,840;1,221;0,962;2,979;166,23;122,07;300,17
4,845;1,226;0,962;2,979;166,23;122,56;300,17
