Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
2,355;1,025;0,947;4,399;210,56;102,54;299,21
2,360;1,030;0,952;4,399;210,56;103,03;299,53
2,365;1,025;0,947;4,399;210,56;102,54;299,21
2,370;1,025;0,947;4,399;210,56;102,54;299,21
2,375;1,025;0,952;4,399;210,56;102,54;299,53
2,380;1,030;0,947;4,399;210,56;103,03;299,21
2,385;1,025;0,952;4,399;210,56;102,54;299,53
2,390;1,030;0,947;4,399;210,56;103,03;299,21
2,395;1,025;0,952;4,399;210,56;102,54;299,53
2,400;1,030;0,947;4,404;210,71;103,03;299,21
2,405;1,030;0,952;4,399;210,56;103,03;299,53
2,410;1,025;0,947;4,399;210,56;102,54;299,21
2,415;1,030;0,947;4,399;210,56;103,03;299,21
2,420;1,030;0,947;4,399;210,56;103,03;299,21
2,425;1,030;0,947;4,399;210,56;103,03;299,21
2,430;1,030;0,952;4,395;210,41;103,03;299,53
2,435;1,025;0,947;4,399;210,56;102,54;299,21
2,440;1,030;0,952;4,399;210,56;103,03;299,53
2,445;1,025;0,952;4,414;211,02;102,54;299,53
2,450;1,025;0,947;4,399;210,56;102,54;299,21
2,455;1,030;0,947;4,399;210,56;103,03;299,21
2,460;1,025;0,952;4,399;210,56;102,54;299,53
2,465;1,030;0,947;4,399;210,56;103,03;299,21
2,470;1,030;0,947;4,404;210,71;103,03;299,21
2,475;1,025;0,947;4,399;210,56;102,54;299,21
2,480;1,030;0,947;4,399;210,56;103,03;299,21
2,485;1,025;0,947;4,399;210,56;102,54;299,21
2,490;1,025;0,947;4,399;210,56;102,54;299,21
2,495;1,030;0,952;4,399;210,56;103,03;299,53
2,500;1,025;0,947;4,399;210,56;102,54;299,21
2,505;1,025;0,947;4,399;210,56;102,54;299,21
2,510;1,030;0,952;4,399;210,56;103,03;299,53
2,515;1,025;0,947;4,399;210,56;102,54;299,21
2,520;1,030;0,947;4,399;210,56;103,03;299,21
2,525;1,025;0,947;4,399;210,56;102,54;299,21
2,530;1,025;0,947;4,404;210,71;102,54;299,21
2,535;1,030;0,952;4,395;210,41;103,03;299,53
2,540;1,025;0,947;4,399;210,56;102,54;299,21
2,545;1,030;0,947;4,399;210,56;103,03;299,21
2,550;1,030;0,947;4,399;210,56;103,03;299,21
2,555;1,025;0,947;4,404;210,71;102,54;299,21
2,560;1,030;0,947;4,395;210,41;103,03;299,21
2,565;1,030;0,947;4,399;210,56;103,03;299,21
2,570;1,025;0,952;4,399;210,56;102,54;299,53
2,575;1,030;0,942;4,399;210,56;103,03;298,90
2,580;1,025;0,947;4,399;210,56;102,54;299,21
2,585;1,030;0,947;4,399;210,56;103,03;299,21
2,590;1,030;0,952;4,404;210,71;103,03;299,53
2,595;1,025;0,947;4,395;210,41;102,54;299,21
2,600;1,030;0,952;4,399;210,56;103,03;299,53
2,605;1,025;0,947;4,395;210,41;102,54;299,21
2,610;1,025;0,947;4,399;210,56;102,54;299,21
2,615;1,025;0,952;4,399;210,56;102,54;299,53
2,620;1,025;0,947;4,399;210,56;102,54;299,21
2,625;1,030;0,947;4,399;210,56;103,03;299,21
2,630;1,030;0,952;4,399;210,56;103,03;299,53
2,635;1,035;0,947;4,404;210,71;103,52;299,21
2,640;1,021;0,947;4,404;210,71;102,05;299,21
2,645;1,021;0,947;4,395;210,41;102,05;299,21
2,650;1,030;0,947;4,399;210,56;103,03;299,21
2,655;1,030;0,952;4,395;210,41;103,03;299,53
2,660;1,025;0,947;4,399;210,56;102,54;299,21
2,665;1,030;0,947;4,399;210,56;103,03;299,21
2,670;1,030;0,947;4,404;210,71;103,03;299,21
2,675;1,025;0,947;4,399;210,56;102,54;299,21
2,680;1,025;0,952;4,399;210,56;102,54;299,53
2,685;1,025;0,942;4,399;210,56;102,54;298,90
2,690;1,030;0,947;4,404;210,71;103,03;299,21
2,695;1,030;0,952;4,399;210,56;103,03;299,53
2,700;1,025;0,947;4,399;210,56;102,54;299,21
2,705;1,030;0,947;4,399;210,56;103,03;299,21
2,710;1,025;0,947;4,399;210,56;102,54;299,21
2,715;1,025;0,952;4,399;210,56;102,54;299,53
2,720;1,025;0,942;4,399;210,56;102,54;298,90
2,725;1,025;0,952;4,395;210,41;102,54;299,53
2,730;1,030;0,947;4,399;210,56;103,03;299,21
2,735;1,030;0,947;4,395;210,41;103,03;299,21
2,740;1,025;0,952;4,399;210,56;102,54;299,53
2,745;1,030;0,947;4,399;210,56;103,03;299,21
2,750;1,030;0,947;4,419;211,17;103,03;299,21
2,755;1,025;0,947;4,414;211,02;102,54;299,21
2,760;1,025;0,947;4,399;210,56;102,54;299,21
2,765;1,025;0,947;4,404;210,71;102,54;299,21
2,770;1,030;0,947;4,404;210,71;103,03;299,21
2,775;1,030;0,947;4,399;210,56;103,03;299,21
2,780;1,025;0,947;4,399;210,56;102,54;299,21
2,785;1,030;0,947;4,399;210,56;103,03;299,21
2,790;1,025;0,952;4,399;210,56;102,54;299,53
2,795;1,030;0,952;4,399;210,56;103,03;299,53
2,800;1,030;0,947;4,399;210,56;103,03;299,21
2,805;1,025;0,947;4,399;210,56;102,54;299,21
2,810;1,025;0,947;4,399;210,56;102,54;299,21
2,815;1,030;0,952;4,399;210,56;103,03;299,53
2,820;1,025;0,947;4,399;210,56;102,54;299,21
2,825;1,025;0,947;4,375;209,80;102,54;299,21
2,830;1,025;0,947;4,399;210,56;102,54;299,21
2,835;1,030;0,947;4,399;210,56;103,03;299,21
2,840;1,025;0,952;4,399;210,56;102,54;299,53
2,845;1,025;0,947;4,399;210,56;102,54;299,21
2,850;1,030;0,952;4,399;210,56;103,03;299,53
2,855;1,025;0,947;4,399;210,56;102,54;299,21
2,860;1,025;0,947;4,404;210,71;102,54;299,21
2,865;1,030;0,947;4,399;210,56;103,03;299,21
2,870;1,025;0,947;4,399;210,56;102,54;299,21
2,875;1,030;0,947;4,399;210,56;103,03;299,21
2,880;1,030;0,947;4,399;210,56;103,03;299,21
2,885;1,025;0,947;4,399;210,56;102,54;299,21
2,890;1,030;0,947;4,399;210,56;103,03;299,21
2,895;1,025;0,947;4,399;210,56;102,54;299,21
2,900;1,030;0,947;4,399;210,56;103,03;299,21
2,905;1,030;0,952;4,399;210,56;103,03;299,53
2,910;1,025;0,952;4,399;210,56;102,54;299,53
2,915;1,025;0,952;4,399;210,56;102,54;299,53
2,920;1,030;0,952;4,404;210,71;103,03;299,53
2,925;1,025;0,947;4,399;210,56;102,54;299,21
2,930;1,025;0,947;4,399;210,56;102,54;299,21
2,935;1,025;0,947;4,395;210,41;102,54;299,21
2,940;1,030;0,947;4,399;210,56;103,03;299,21
2,945;1,030;0,952;4,399;210,56;103,03;299,53
2,950;1,025;0,947;4,399;210,56;102,54;299,21
2,955;1,025;0,947;4,399;210,56;102,54;299,21
2,960;1,030;0,947;4,399;210,56;103,03;299,21
2,965;1,025;0,947;4,399;210,56;102,54;299,21
2,970;1,030;0,947;4,399;210,56;103,03;299,21
2,975;1,025;0,947;4,399;210,56;102,54;299,21
2,980;1,025;0,952;4,399;210,56;102,54;299,53
2,985;1,030;0,947;4,399;210,56;103,03;299,21
2,990;1,025;0,947;4,404;210,71;102,54;299,21
2,995;1,030;0,947;4,399;210,56;103,03;299,21
3,000;1,030;0,952;4,399;210,56;103,03;299,53
3,005;1,025;0,947;4,399;210,56;102,54;299,21
3,010;1,030;0,947;4,399;210,56;103,03;299,21
3,015;1,030;0,947;4,399;210,56;103,03;299,21
3,020;1,030;0,947;4,399;210,56;103,03;299,21
3,025;1,030;0,947;4,399;210,56;103,03;299,21
3,030;1,025;0,952;4,399;210,56;102,54;299,53
3,035;1,030;0,947;4,399;210,56;103,03;299,21
3,040;1,025;0,952;4,399;210,56;102,54;299,53
3,045;1,025;0,947;4,404;210,71;102,54;299,21
3,050;1,025;0,947;4,399;210,56;102,54;299,21
3,055;1,025;0,947;4,399;210,56;102,54;299,21
3,060;1,025;0,947;4,399;210,56;102,54;299,21
3,065;1,025;0,947;4,399;210,56;102,54;299,21
3,070;1,025;0,947;4,404;210,71;102,54;299,21
3,075;1,030;0,947;4,399;210,56;103,03;299,21
3,080;1,025;0,952;4,399;210,56;102,54;299,53
3,085;1,025;0,947;4,399;210,56;102,54;299,21
3,090;1,030;0,947;4,399;210,56;103,03;299,21
3,095;1,025;0,947;4,399;210,56;102,54;299,21
3,100;1,025;0,947;4,399;210,56;102,54;299,21
3,105;1,030;0,947;4,399;210,56;103,03;299,21
3,110;1,025;0,947;4,399;210,56;102,54;299,21
3,115;1,025;0,947;4,399;210,56;102,54;299,21
3,120;1,030;0,947;4,399;210,56;103,03;299,21
3,125;1,025;0,947;4,399;210,56;102,54;299,21
3,130;1,030;0,947;4,399;210,56;103,03;299,21
3,135;1,025;0,947;4,399;210,56;102,54;299,21
3,140;1,030;0,947;4,404;210,71;103,03;299,21
3,145;1,035;0,947;4,395;210,41;103,52;299,21
3,150;1,025;0,952;4,399;210,56;102,54;299,53
3,155;1,030;0,947;4,399;210,56;103,03;299,21
3,160;1,030;0,952;4,404;210,71;103,03;299,53
3,165;1,021;0,947;4,399;210,56;102,05;299,21
3,170;1,025;0,947;4,399;210,56;102,54;299,21
3,175;1,025;0,952;4,399;210,56;102,54;299,53
3,180;1,030;0,947;4,399;210,56;103,03;299,21
3,185;1,030;0,937;4,399;210,56;103,03;298,58
3,190;1,025;0,947;4,399;210,56;102,54;299,21
3,195;1,030;0,947;4,385;210,10;103,03;299,21
3,200;1,025;0,947;4,399;210,56;102,54;299,21
3,205;1,025;0,947;4,404;210,71;102,54;299,21
3,210;1,030;0,947;4,395;210,41;103,03;299,21
3,215;1,025;0,947;4,424;211,32;102,54;299,21
3,220;1,025;0,947;4,399;210,56;102,54;299,21
3,225;1,025;0,947;4,414;211,02;102,54;299,21
3,230;1,025;0,947;4,399;210,56;102,54;299,21
3,235;1,030;0,947;4,404;210,71;103,03;299,21
3,240;1,030;0,952;4,399;210,56;103,03;299,53
3,245;1,021;0,947;4,390;210,26;102,05;299,21
3,250;1,025;0,947;4,399;210,56;102,54;299,21
3,255;1,016;0,947;4,399;210,56;101,56;299,21
3,260;1,030;0,947;4,399;210,56;103,03;299,21
3,265;1,030;0,947;4,399;210,56;103,03;299,21
3,270;1,025;0,952;4,399;210,56;102,54;299,53
3,275;1,030;0,947;4,399;210,56;103,03;299,21
3,280;1,030;0,947;4,399;210,56;103,03;299,21
3,285;1,030;0,952;4,399;210,56;103,03;299,53
3,290;1,030;0,947;4,399;210,56;103,03;299,21
3,295;1,025;0,937;4,404;210,71;102,54;298,58
3,300;1,030;0,947;4,399;210,56;103,03;299,21
3,305;1,025;0,947;4,399;210,56;102,54;299,21
3,310;1,025;0,947;4,399;210,56;102,54;299,21
3,315;1,030;0,952;4,399;210,56;103,03;299,53
3,320;1,025;0,952;4,399;210,56;102,54;299,53
3,325;1,030;0,947;4,404;210,71;103,03;299,21
3,330;1,025;0,947;4,395;210,41;102,54;299,21
3,335;1,025;0,947;4,395;210,41;102,54;299,21
3,340;1,030;0,947;4,395;210,41;103,03;299,21
3,345;1,030;0,952;4,370;209,65;103,03;299,53
3,350;1,035;0,952;4,365;209,50;103,52;299,53
3,355;1,035;0,952;4,336;208,58;103,52;299,53
3,360;1,040;0,952;4,307;207,67;104,00;299,53
3,365;1,045;0,952;4,263;206,30;104,49;299,53
3,370;1,060;0,957;4,189;204,01;105,96;299,85
3,375;1,074;0,962;4,111;201,57;107,42;300,17
3,380;1,094;0,962;4,009;198,37;109,37;300,17
3,385;1,113;0,981;3,892;194,72;111,33;301,44
3,390;1,143;0,977;3,750;190,30;114,26;301,12
3,395;1,177;0,991;3,584;185,12;117,68;302,08
3,400;1,216;1,001;3,403;179,48;121,58;302,71
3,405;1,270;1,016;3,193;172,93;126,95;303,67
3,410;1,323;1,035;2,969;165,93;132,32;304,94
3,415;1,387;1,055;2,720;158,16;138,67;306,21
3,420;1,475;1,079;2,461;150,08;147,46;307,80
3,425;1,567;1,108;2,188;141,55;156,74;309,71
3,430;1,680;1,143;1,904;132,71;167,97;311,94
3,435;1,807;1,187;1,616;123,73;180,66;314,80
3,440;1,953;1,230;1,338;115,04;195,31;317,67
3,445;2,119;1,279;1,055;106,21;211,91;320,85
3,450;2,295;1,333;0,811;98,59;229,49;324,35
3,455;2,480;1,396;0,586;91,58;248,05;328,48
3,460;2,676;1,460;0,381;85,18;267,58;332,62
3,465;2,837;1,523;0,239;80,76;283,69;336,75
3,470;2,891;1,582;0,239;80,76;289,06;340,57
3,475;2,866;1,636;0,244;80,92;286,62;344,07
3,480;2,827;1,675;0,283;82,14;282,71;346,61
3,485;2,778;1,694;0,332;83,66;277,83;347,89
3,490;2,734;1,719;0,371;84,88;273,44;349,48
3,495;2,690;1,729;0,410;86,10;269,04;350,11
3,500;2,656;1,733;0,439;87,01;265,62;350,43
3,505;2,622;1,733;0,479;88,23;262,21;350,43
3,510;2,593;1,733;0,508;89,14;259,28;350,43
3,515;2,559;1,729;0,537;90,06;255,86;350,11
3,520;2,524;1,724;0,571;91,12;252,44;349,79
3,525;2,505;1,719;0,605;92,19;250,49;349,48
3,530;2,461;1,709;0,645;93,41;246,09;348,84
3,535;2,422;1,699;0,688;94,78;242,19;348,20
3,540;2,373;1,689;0,752;96,76;237,30;347,57
3,545;2,314;1,680;0,820;98,89;231,45;346,93
3,550;2,251;1,660;0,903;101,48;225,10;345,66
3,555;2,188;1,641;0,996;104,38;218,75;344,39
3,560;2,119;1,621;1,104;107,73;211,91;343,11
3,565;2,041;1,602;1,221;111,39;204,10;341,84
3,570;1,963;1,572;1,353;115,50;196,29;339,93
3,575;1,885;1,543;1,494;119,92;188,48;338,02
3,580;1,807;1,509;1,650;124,79;180,66;335,80
3,585;1,733;1,479;1,807;129,67;173,34;333,89
3,590;1,660;1,445;1,978;135,00;166,02;331,66
3,595;1,592;1,406;2,148;140,33;159,18;329,12
3,600;1,528;1,372;2,324;145,82;152,83;326,89
3,605;1,465;1,333;2,500;151,30;146,48;324,35
3,610;1,411;1,299;2,676;156,78;141,11;322,12
3,615;1,362;1,265;2,842;161,96;136,23;319,89
3,620;1,309;1,230;3,003;166,99;130,86;317,67
3,625;1,274;1,201;3,149;171,56;127,44;315,76
3,630;1,235;1,172;3,301;176,28;123,54;313,85
3,635;1,201;1,138;3,447;180,85;120,12;311,62
3,640;1,172;1,113;3,579;184,97;117,19;310,03
3,645;1,143;1,094;3,701;188,78;114,26;308,76
3,650;1,123;1,064;3,818;192,43;112,30;306,85
3,655;1,104;1,045;3,916;195,48;110,35;305,58
3,660;1,079;1,025;4,009;198,37;107,91;304,30
3,665;1,069;0,991;4,087;200,81;106,93;302,08
3,670;1,055;0,991;4,160;203,10;105,47;302,08
3,675;1,040;0,977;4,219;204,93;104,00;301,12
3,680;1,035;0,957;4,272;206,60;103,52;299,85
3,685;1,025;0,947;4,326;208,28;102,54;299,21
3,690;1,021;0,937;4,346;208,89;102,05;298,58
3,695;1,016;0,928;4,375;209,80;101,56;297,94
3,700;1,011;0,918;4,395;210,41;101,07;297,31
3,705;1,011;0,908;4,404;210,71;101,07;296,67
3,710;1,006;0,903;4,419;211,17;100,59;296,35
3,715;1,006;0,898;4,424;211,32;100,59;296,03
3,720;1,006;0,898;4,424;211,32;100,59;296,03
3,725;1,006;0,889;4,424;211,32;100,59;295,40
3,730;1,006;0,884;4,424;211,32;100,59;295,08
3,735;1,006;0,884;4,429;211,48;100,59;295,08
3,740;1,001;0,884;4,429;211,48;100,10;295,08
3,745;1,001;0,879;4,424;211,32;100,10;294,76
3,750;1,006;0,879;4,424;211,32;100,59;294,76
3,755;1,016;0,879;4,429;211,48;101,56;294,76
3,760;1,006;0,874;4,424;211,32;100,59;294,44
3,765;1,006;0,874;4,429;211,48;100,59;294,44
3,770;1,006;0,874;4,429;211,48;100,59;294,44
3,775;1,006;0,874;4,434;211,63;100,59;294,44
3,780;1,001;0,874;4,434;211,63;100,10;294,44
3,785;1,006;0,869;4,434;211,63;100,59;294,12
3,790;1,006;0,874;4,443;211,93;100,59;294,44
3,795;1,001;0,884;4,453;212,24;100,10;295,08
3,800;1,006;0,874;4,453;212,24;100,59;294,44
3,805;1,001;0,874;4,453;212,24;100,10;294,44
3,810;1,001;0,874;4,453;212,24;100,10;294,44
3,815;1,001;0,874;4,443;211,93;100,10;294,44
3,820;0,996;0,869;4,458;212,39;99,61;294,12
3,825;1,001;0,874;4,443;211,93;100,10;294,44
3,830;1,001;0,874;4,463;212,54;100,10;294,44
3,835;1,001;0,874;4,458;212,39;100,10;294,44
3,840;0,996;0,874;4,463;212,54;99,61;294,44
3,845;1,001;0,874;4,492;213,46;100,10;294,44
3,850;1,001;0,874;4,473;212,85;100,10;294,44
3,855;1,001;0,874;4,473;212,85;100,10;294,44
3,860;0,996;0,874;4,473;212,85;99,61;294,44
3,865;0,996;0,874;4,487;213,30;99,61;294,44
3,870;1,001;0,874;4,478;213,00;100,10;294,44
3,875;0,996;0,874;4,482;213,15;99,61;294,44
3,880;1,001;0,874;4,478;213,00;100,10;294,44
3,885;1,001;0,879;4,478;213,00;100,10;294,76
3,890;0,996;0,879;4,478;213,00;99,61;294,76
3,895;0,996;0,874;4,473;212,85;99,61;294,44
3,900;1,001;0,874;4,478;213,00;100,10;294,44
3,905;1,001;0,879;4,478;213,00;100,10;294,76
3,910;1,001;0,879;4,478;213,00;100,10;294,76
3,915;0,996;0,879;4,482;213,15;99,61;294,76
3,920;1,001;0,874;4,482;213,15;100,10;294,44
3,925;1,001;0,879;4,482;213,15;100,10;294,76
3,930;0,996;0,884;4,482;213,15;99,61;295,08
3,935;1,001;0,879;4,482;213,15;100,10;294,76
3,940;1,001;0,884;4,482;213,15;100,10;295,08
3,945;0,996;0,879;4,497;213,61;99,61;294,76
3,950;1,001;0,884;4,482;213,15;100,10;295,08
3,955;1,001;0,884;4,473;212,85;100,10;295,08
3,960;0,996;0,884;4,492;213,46;99,61;295,08
3,965;0,996;0,884;4,492;213,46;99,61;295,08
3,970;0,996;0,884;4,492;213,46;99,61;295,08
3,975;0,996;0,884;4,492;213,46;99,61;295,08
3,980;0,996;0,884;4,502;213,76;99,61;295,08
3,985;0,996;0,884;4,502;213,76;99,61;295,08
3,990;0,996;0,884;4,502;213,76;99,61;295,08
3,995;0,996;0,884;4,512;214,07;99,61;295,08
4,000;0,996;0,884;4,517;214,22;99,61;295,08
4,005;0,996;0,884;4,521;214,37;99,61;295,08
4,010;0,991;0,884;4,521;214,37;99,12;295,08
4,015;0,996;0,884;4,521;214,37;99,61;295,08
4,020;0,996;0,884;4,521;214,37;99,61;295,08
4,025;0,991;0,884;4,512;214,07;99,12;295,08
4,030;0,996;0,884;4,521;214,37;99,61;295,08
4,035;0,996;0,884;4,521;214,37;99,61;295,08
4,040;0,996;0,884;4,521;214,37;99,61;295,08
4,045;0,996;0,884;4,521;214,37;99,61;295,08
4,050;0,991;0,884;4,521;214,37;99,12;295,08
4,055;0,996;0,884;4,521;214,37;99,61;295,08
4,060;0,996;0,889;4,521;214,37;99,61;295,40
4,065;0,991;0,889;4,521;214,37;99,12;295,40
4,070;0,996;0,889;4,521;214,37;99,61;295,40
4,075;0,996;0,889;4,521;214,37;99,61;295,40
4,080;0,996;0,889;4,521;214,37;99,61;295,40
4,085;0,996;0,884;4,521;214,37;99,61;295,08
4,090;0,996;0,889;4,521;214,37;99,61;295,40
4,095;0,996;0,889;4,521;214,37;99,61;295,40
4,100;0,996;0,889;4,521;214,37;99,61;295,40
4,105;0,991;0,889;4,497;213,61;99,12;295,40
4,110;0,996;0,889;4,521;214,37;99,61;295,40
4,115;0,996;0,894;4,521;214,37;99,61;295,72
4,120;0,991;0,889;4,521;214,37;99,12;295,40
4,125;0,996;0,889;4,521;214,37;99,61;295,40
4,130;0,996;0,894;4,521;214,37;99,61;295,72
4,135;0,991;0,894;4,521;214,37;99,12;295,72
4,140;0,996;0,889;4,521;214,37;99,61;295,40
4,145;0,996;0,884;4,521;214,37;99,61;295,08
4,150;0,996;0,894;4,521;214,37;99,61;295,72
4,155;0,996;0,889;4,521;214,37;99,61;295,40
4,160;0,991;0,894;4,521;214,37;99,12;295,72
4,165;0,996;0,894;4,521;214,37;99,61;295,72
4,170;0,996;0,894;4,521;214,37;99,61;295,72
4,175;0,996;0,894;4,521;214,37;99,61;295,72
4,180;0,996;0,894;4,521;214,37;99,61;295,72
4,185;0,996;0,894;4,521;214,37;99,61;295,72
4,190;0,996;0,894;4,521;214,37;99,61;295,72
4,195;0,996;0,898;4,521;214,37;99,61;296,03
4,200;0,996;0,894;4,521;214,37;99,61;295,72
4,205;0,996;0,898;4,521;214,37;99,61;296,03
4,210;0,996;0,898;4,521;214,37;99,61;296,03
4,215;0,996;0,898;4,521;214,37;99,61;296,03
4,220;0,996;0,898;4,521;214,37;99,61;296,03
4,225;0,996;0,898;4,521;214,37;99,61;296,03
4,230;0,996;0,898;4,521;214,37;99,61;296,03
4,235;0,996;0,898;4,521;214,37;99,61;296,03
4,240;0,991;0,898;4,521;214,37;99,12;296,03
4,245;0,996;0,898;4,521;214,37;99,61;296,03
4,250;0,996;0,898;4,521;214,37;99,61;296,03
4,255;0,996;0,898;4,521;214,37;99,61;296,03
4,260;0,996;0,898;4,521;214,37;99,61;296,03
4,265;0,996;0,898;4,521;214,37;99,61;296,03
4,270;0,996;0,898;4,521;214,37;99,61;296,03
4,275;0,996;0,898;4,521;214,37;99,61;296,03
4,280;0,996;0,898;4,521;214,37;99,61;296,03
4,285;0,996;0,898;4,521;214,37;99,61;296,03
4,290;0,996;0,898;4,521;214,37;99,61;296,03
4,295;0,996;0,898;4,521;214,37;99,61;296,03
4,300;0,996;0,903;4,521;214,37;99,61;296,35
4,305;0,996;0,898;4,521;214,37;99,61;296,03
4,310;0,996;0,898;4,521;214,37;99,61;296,03
4,315;0,996;0,903;4,521;214,37;99,61;296,35
4,320;0,996;0,903;4,521;214,37;99,61;296,35
4,325;0,996;0,898;4,521;214,37;99,61;296,03
4,330;0,996;0,898;4,521;214,37;99,61;296,03
4,335;0,996;0,898;4,521;214,37;99,61;296,03
4,340;0,996;0,903;4,521;214,37;99,61;296,35
4,345;0,996;0,898;4,521;214,37;99,61;296,03
4,350;0,996;0,898;4,521;214,37;99,61;296,03
4,355;0,991;0,903;4,521;214,37;99,12;296,35
4,360;0,996;0,898;4,521;214,37;99,61;296,03
4,365;0,996;0,903;4,521;214,37;99,61;296,35
4,370;0,996;0,903;4,521;214,37;99,61;296,35
4,375;0,996;0,903;4,521;214,37;99,61;296,35
4,380;0,996;0,903;4,521;214,37;99,61;296,35
4,385;0,996;0,903;4,521;214,37;99,61;296,35
4,390;0,996;0,898;4,521;214,37;99,61;296,03
4,395;0,996;0,903;4,521;214,37;99,61;296,35
4,400;0,996;0,903;4,521;214,37;99,61;296,35
4,405;0,996;0,913;4,521;214,37;99,61;296,99
4,410;0,996;0,903;4,521;214,37;99,61;296,35
4,415;0,996;0,898;4,521;214,37;99,61;296,03
4,420;0,996;0,903;4,521;214,37;99,61;296,35
4,425;0,996;0,903;4,521;214,37;99,61;296,35
4,430;0,996;0,903;4,521;214,37;99,61;296,35
4,435;0,996;0,903;4,517;214,22;99,61;296,35
4,440;0,996;0,903;4,521;214,37;99,61;296,35
4,445;0,996;0,903;4,502;213,76;99,61;296,35
4,450;0,996;0,903;4,521;214,37;99,61;296,35
4,455;0,996;0,903;4,521;214,37;99,61;296,35
4,460;1,001;0,903;4,521;214,37;100,10;296,35
4,465;0,996;0,903;4,521;214,37;99,61;296,35
4,470;0,996;0,903;4,521;214,37;99,61;296,35
4,475;1,001;0,903;4,521;214,37;100,10;296,35
4,480;0,996;0,903;4,521;214,37;99,61;296,35
4,485;0,996;0,903;4,521;214,37;99,61;296,35
4,490;0,996;0,903;4,521;214,37;99,61;296,35
4,495;0,996;0,903;4,521;214,37;99,61;296,35
4,500;0,996;0,903;4,521;214,37;99,61;296,35
4,505;0,996;0,908;4,521;214,37;99,61;296,67
4,510;1,001;0,903;4,521;214,37;100,10;296,35
4,515;0,996;0,918;4,521;214,37;99,61;297,31
4,520;0,996;0,903;4,521;214,37;99,61;296,35
4,525;0,996;0,903;4,521;214,37;99,61;296,35
4,530;0,996;0,903;4,521;214,37;99,61;296,35
4,535;0,996;0,903;4,521;214,37;99,61;296,35
4,540;1,001;0,908;4,521;214,37;100,10;296,67
4,545;0,996;0,908;4,512;214,07;99,61;296,67
4,550;0,996;0,903;4,521;214,37;99,61;296,35
4,555;0,996;0,908;4,551;215,28;99,61;296,67
4,560;0,996;0,903;4,521;214,37;99,61;296,35
4,565;1,001;0,903;4,531;214,68;100,10;296,35
4,570;0,996;0,903;4,521;214,37;99,61;296,35
4,575;0,996;0,903;4,521;214,37;99,61;296,35
4,580;0,996;0,908;4,521;214,37;99,61;296,67
4,585;0,996;0,908;4,521;214,37;99,61;296,67
4,590;1,001;0,903;4,521;214,37;100,10;296,35
4,595;0,996;0,908;4,521;214,37;99,61;296,67
4,600;0,996;0,908;4,521;214,37;99,61;296,67
4,605;1,006;0,903;4,521;214,37;100,59;296,35
4,610;0,996;0,903;4,521;214,37;99,61;296,35
4,615;0,996;0,908;4,521;214,37;99,61;296,67
4,620;0,996;0,908;4,521;214,37;99,61;296,67
4,625;0,996;0,908;4,521;214,37;99,61;296,67
4,630;0,996;0,908;4,521;214,37;99,61;296,67
4,635;0,996;0,903;4,521;214,37;99,61;296,35
4,640;0,996;0,908;4,521;214,37;99,61;296,67
4,645;1,001;0,908;4,521;214,37;100,10;296,67
4,650;0,996;0,908;4,521;214,37;99,61;296,67
4,655;0,996;0,908;4,521;214,37;99,61;296,67
4,660;0,996;0,908;4,521;214,37;99,61;296,67
4,665;0,996;0,908;4,521;214,37;99,61;296,67
4,670;0,996;0,903;4,521;214,37;99,61;296,35
4,675;1,001;0,908;4,521;214,37;100,10;296,67
4,680;0,996;0,908;4,521;214,37;99,61;296,67
4,685;0,996;0,908;4,521;214,37;99,61;296,67
4,690;0,996;0,908;4,521;214,37;99,61;296,67
4,695;0,996;0,908;4,521;214,37;99,61;296,67
4,700;0,996;0,908;4,521;214,37;99,61;296,67
4,705;0,996;0,908;4,521;214,37;99,61;296,67
4,710;0,996;0,908;4,521;214,37;99,61;296,67
4,715;0,996;0,908;4,521;214,37;99,61;296,67
4,720;0,996;0,908;4,521;214,37;99,61;296,67
4,725;1,001;0,908;4,536;214,83;100,10;296,67
4,730;0,996;0,908;4,521;214,37;99,61;296,67
4,735;0,996;0,908;4,521;214,37;99,61;296,67
4,740;1,001;0,908;4,521;214,37;100,10;296,67
4,745;0,996;0,908;4,521;214,37;99,61;296,67
4,750;1,001;0,908;4,521;214,37;100,10;296,67
4,755;1,001;0,908;4,521;214,37;100,10;296,67
4,760;0,996;0,908;4,521;214,37;99,61;296,67
4,765;1,001;0,913;4,521;214,37;100,10;296,99
4,770;1,001;0,913;4,521;214,37;100,10;296,99
4,775;0,996;0,908;4,536;214,83;99,61;296,67
4,780;1,001;0,908;4,521;214,37;100,10;296,67
4,785;0,996;0,908;4,521;214,37;99,61;296,67
4,790;1,001;0,908;4,521;214,37;100,10;296,67
4,795;0,996;0,908;4,521;214,37;99,61;296,67
4,800;0,996;0,908;4,521;214,37;99,61;296,67
4,805;1,001;0,908;4,521;214,37;100,10;296,67
4,810;1,001;0,908;4,521;214,37;100,10;296,67
4,815;0,996;0,908;4,521;214,37;99,61;296,67
4,820;1,001;0,913;4,521;214,37;100,10;296,99
4,825;0,996;0,908;4,521;214,37;99,61;296,67
